config,phase,op_name,sample_count_per_rep,total_sample_count_5reps,metric,unit,rep1_raw,rep2_raw,rep3_raw,rep4_raw,rep5_raw,mean,sample_std,median,iqr,quantile_algorithm
Native-T512,Phase A,Scan-PlannedIntersect,5000,25000,P99.9,us,183.659,233.462,251.503,268.517,183.3,224.0882,39.088217939681,233.462,67.844,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase A,Scan-PlannedIntersect,5000,25000,Max,us,260.054,305.583,340.691,368.789,227.26,300.4754,57.67259830543445,305.583,80.637,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase A,Scan-PlannedIntersect,5000,25000,Mean,us,70.9862,67.0748,68.6988,68.706,67.2512,68.54339999999999,1.5687914584163187,68.6988,1.4548000000000059,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase A,Scan-NonIntersect,5000,25000,P50,us,45.95,42.791,43.381,43.451,44.273,43.9692,1.2266345013898823,43.451,0.892000000000003,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase A,Scan-NonIntersect,5000,25000,P95,us,68.01,69.095,67.806,60.637,63.931,65.8958,3.5308994179953643,67.806,4.079000000000008,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase A,Scan-NonIntersect,5000,25000,P99,us,79.066,84.889,110.756,95.54,76.812,89.41260000000001,13.958652900620462,84.889,16.474000000000004,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase A,Scan-NonIntersect,5000,25000,P99.9,us,95.357,110.509,130.272,143.764,99.258,115.832,20.681922384053184,110.509,31.013999999999996,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase A,Scan-NonIntersect,5000,25000,Max,us,150.142,123.636,257.732,386.595,159.462,215.5134,108.29122777861558,159.462,107.59000000000003,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase A,Scan-NonIntersect,5000,25000,Mean,us,48.8301,45.7386,46.4031,45.8957,46.3746,46.64842,1.2539185328401534,46.3746,0.5074000000000041,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase A,Put,20000,100000,P50,us,11.39,10.604,10.45,10.663,10.981,10.8176,0.37383057659854463,10.663,0.37700000000000067,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase A,Put,20000,100000,P95,us,20.557,19.116,20.104,19.584,19.596,19.791400000000003,0.5525448398094036,19.596,0.5199999999999996,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase A,Put,20000,100000,P99,us,26.692,25.245,27.392,26.988,24.888,26.240999999999996,1.1077946560622136,26.692,1.7429999999999986,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase A,Put,20000,100000,P99.9,us,80.323,62.713,53.61,89.615,50.186,67.2894,17.094610679977475,62.713,26.712999999999994,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase A,Put,20000,100000,Max,us,210.552,373.389,371.664,280.417,255.161,298.2366,72.28606510455525,280.417,116.50299999999999,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase A,Put,20000,100000,Mean,us,12.1868,11.4141,11.5217,11.6652,11.6765,11.69286,0.2966531358337547,11.6652,0.1548000000000016,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,GetLive,40000,200000,P50,us,77.826,87.325,98.107,81.334,94.867,87.89180000000002,8.626268874780106,87.325,13.533000000000001,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,GetLive,40000,200000,P95,us,267.503,304.432,294.905,288.955,300.45,291.24899999999997,14.499579114581229,294.905,11.495000000000005,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,GetLive,40000,200000,P99,us,346.022,358.891,340.137,342.092,348.443,347.11699999999996,7.340902567123484,346.022,6.350999999999999,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,GetLive,40000,200000,P99.9,us,463.241,443.031,435.679,413.623,415.442,434.20320000000004,20.608427431514514,435.679,27.589,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,GetLive,40000,200000,Max,us,801.935,1185.29,1334.81,1729.69,570.235,1124.392,454.2682212718605,1185.29,532.875,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,GetLive,40000,200000,Mean,us,99.2061,116.826,120.978,108.591,121.997,113.51962,9.586366653847533,116.826,12.387,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,Scan-Intersect,5000,25000,P50,us,211.821,261.912,276.346,236.588,275.712,252.4758,27.856705928734645,261.912,39.123999999999995,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,Scan-Intersect,5000,25000,P95,us,528.897,575.542,549.667,548.545,562.708,553.0718,17.423201304582335,549.667,14.163000000000011,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,Scan-Intersect,5000,25000,P99,us,656.047,678.086,642.78,639.777,652.14,653.766,15.130214423464066,652.14,13.267000000000053,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,Scan-Intersect,5000,25000,P99.9,us,974.843,808.376,810.122,797.546,781.563,834.49,79.27930293273268,808.376,12.575999999999908,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,Scan-Intersect,5000,25000,Max,us,8434.79,927.865,1130.55,1181.88,7394,3813.817,3762.540195525491,1181.88,6263.45,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,Scan-Intersect,5000,25000,Mean,us,252.244,288.135,294.211,267.588,292.755,278.9866,18.37211986407665,288.135,25.166999999999973,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,Scan-NonIntersect,5000,25000,P50,us,213.57,280.081,274.18,241.523,285.138,258.8984,30.52586944380127,274.18,38.55800000000002,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,Scan-NonIntersect,5000,25000,P95,us,503.215,557.044,531.429,533.993,531.363,531.4087999999999,19.09669102750527,531.429,2.6299999999999955,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,Scan-NonIntersect,5000,25000,P99,us,615.709,646.222,603.424,619.305,607.279,618.3878,16.808336196661465,615.709,12.025999999999954,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,Scan-NonIntersect,5000,25000,P99.9,us,867.581,808.47,814.258,808.728,771.129,814.0332000000001,34.52275386900645,808.728,5.788000000000011,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,Scan-NonIntersect,5000,25000,Max,us,1019.01,1047.63,5582.11,7003.65,966.232,3123.7264,2936.50500336451,1047.63,4563.099999999999,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,Scan-NonIntersect,5000,25000,Mean,us,246.523,289.144,288.197,266.817,288.887,275.9136,18.97886987678666,288.197,22.069999999999993,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,Put,30000,150000,P50,us,57.476,64.812,63.865,58.714,62.173,61.407999999999994,3.198732170720144,62.173,5.151000000000003,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,Put,30000,150000,P95,us,1093.62,1168.33,339.647,1114.88,402.205,823.7364,414.84267225937595,1093.62,712.6750000000002,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,Put,30000,150000,P99,us,2035.56,2210.92,1338.94,2263.94,1314.82,1832.836,469.6192673645323,2035.56,871.98,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,Put,30000,150000,P99.9,us,2584.11,2616.55,2501.93,2676.32,2384.26,2552.634,113.24190889418989,2584.11,114.62000000000035,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,Put,30000,150000,Max,us,3880.55,4704.91,5482.26,4847.7,2866.23,4356.33,1009.6330368752797,4704.91,967.1499999999996,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,Put,30000,150000,Mean,us,156.772,188.913,131.531,168.779,135.598,156.3186,23.778301186165507,156.772,33.18099999999998,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,DeleteRange,20000,100000,P50,us,92.148,102.075,99.486,96.54,100.033,98.05640000000001,3.850600901158158,99.486,3.492999999999995,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,DeleteRange,20000,100000,P95,us,1169.79,1209.38,831.866,1186.99,1005.45,1080.6951999999999,160.7591805627287,1169.79,181.53999999999996,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,DeleteRange,20000,100000,P99,us,2266.39,2293.8,1429.45,2358.14,1377.52,1945.0600000000002,495.84850675382694,2266.39,864.3500000000001,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,DeleteRange,20000,100000,P99.9,us,2692.89,2693.96,2694.32,3464.21,2513.01,2811.6780000000003,373.07559618661736,2693.96,1.430000000000291,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,DeleteRange,20000,100000,Max,us,3935.83,4772.8,5336.4,4838.24,2939.13,4364.4800000000005,942.226842564995,4772.8,902.4099999999999,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase B,DeleteRange,20000,100000,Mean,us,209.881,241.162,185.262,226.686,189.677,210.53360000000004,23.838395128447722,209.881,37.009000000000015,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase C,GetLive,80000,400000,P50,us,9.105,9.041,9.78,9.322,9.675,9.3846,0.33197484844487823,9.322,0.5700000000000003,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase C,GetLive,80000,400000,P95,us,23.302,25.229,28.465,28.647,29.014,26.931400000000004,2.5349134699235787,28.465,3.4179999999999993,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase C,GetLive,80000,400000,P99,us,36.566,38.793,41.194,40.398,39.676,39.3254,1.7792410741661742,39.676,1.605000000000004,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase C,GetLive,80000,400000,P99.9,us,50.523,55.245,58.397,54.277,54.297,54.54780000000001,2.812368965836451,54.297,0.9679999999999964,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase C,GetLive,80000,400000,Max,us,589.428,220.569,276.203,361.932,494.397,388.50579999999997,152.56435627203362,361.932,218.19400000000002,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase C,GetLive,80000,400000,Mean,us,11.5314,11.1707,12.1181,12.0367,12.6896,11.909299999999998,0.5824591530742737,12.0367,0.5867000000000004,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase C,Scan-Intersect,5000,25000,P50,us,63.765,63.484,66.421,66.973,71.577,66.444,3.262158028054434,66.421,3.2079999999999984,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase C,Scan-Intersect,5000,25000,P95,us,172.06,181.062,200.1,189.096,187.787,186.02100000000002,10.371762434610616,187.787,8.033999999999992,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase C,Scan-Intersect,5000,25000,P99,us,262.843,284.48,298.71,285.186,263.048,278.8534,15.58996946116315,284.48,22.137999999999977,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase C,Scan-Intersect,5000,25000,P99.9,us,360.896,366.498,378.669,352.752,364.876,364.7382,9.428872742804401,364.876,5.601999999999975,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase C,Scan-Intersect,5000,25000,Max,us,450.303,642.873,2949.7,489.108,438.144,994.0255999999999,1096.3064020908114,489.108,192.57000000000005,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase C,Scan-Intersect,5000,25000,Mean,us,80.7806,80.7153,86.7824,85.0236,89.0576,84.47189999999999,3.6881284847466973,85.0236,6.001799999999989,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase C,Scan-NonIntersect,5000,25000,P50,us,76.434,77.666,80.227,79.924,82.11,79.2722,2.237456859919317,79.924,2.561000000000007,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase C,Scan-NonIntersect,5000,25000,P95,us,170.987,177.082,215.866,209.842,206.94,196.14339999999999,20.55103765750042,206.94,32.76000000000002,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase C,Scan-NonIntersect,5000,25000,P99,us,246.272,272.764,280.398,301.513,286.075,277.4044,20.347758974884673,280.398,13.310999999999979,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase C,Scan-NonIntersect,5000,25000,P99.9,us,346.459,371.525,368.804,362.058,348.671,359.5034,11.456911333339354,362.058,20.13299999999998,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase C,Scan-NonIntersect,5000,25000,Max,us,2934.31,2840.53,584.963,427.631,441.426,1445.7720000000002,1317.896939643423,584.963,2399.1040000000003,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase C,Scan-NonIntersect,5000,25000,Mean,us,91.8938,89.8203,96.4687,95.8537,100.267,94.8607,4.092918288336573,95.8537,4.5748999999999995,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase C,Put,10000,50000,P50,us,14.014,13.506,14.823,13.729,14.317,14.077800000000002,0.5160491255684873,14.014,0.588000000000001,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase C,Put,10000,50000,P95,us,30.071,33.53,37.691,33.586,32.729,33.52139999999999,2.73509456874895,33.53,0.8569999999999993,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase C,Put,10000,50000,P99,us,44.651,63.712,818.595,48.184,45.584,204.14520000000002,343.57458806887917,48.184,18.128,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase C,Put,10000,50000,P99.9,us,70.425,1129.09,1151.54,77.978,84.617,502.73,582.1085854456194,84.617,1051.1119999999999,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase C,Put,10000,50000,Max,us,93.4,1168.59,1182.34,125.385,561.895,626.322,534.3933884625632,561.895,1043.205,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase C,Put,10000,50000,Mean,us,16.2073,23.2467,30.6021,16.4835,17,20.70792,6.248803429617546,17.0,6.763200000000001,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Overall,GetLive,190000,950000,P50,us,11.017877926443695,10.71140841611971,11.098639515202606,11.0201625088513,11.031695180081886,10.97595670933984,0.1515381045930553,11.0201625088513,0.013817253638190863,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T512,Overall,GetLive,190000,950000,P95,us,189.09715405846123,214.0090374781434,213.1590032281876,202.92317053591285,215.36971194763458,206.91161544966795,11.115365236500942,213.1590032281876,11.085866942230552,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T512,Overall,GetLive,190000,950000,P99,us,274.7032233101987,307.83568749999984,297.73199999999986,292.87244764464356,304.4850594058098,295.52568357213033,13.012387909793851,297.73199999999986,11.61261176116625,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T512,Overall,GetLive,190000,950000,P99.9,us,422.4698853234868,407.9726666666669,395.86983333333364,383.81841666666685,391.02291494953,400.23074338793685,15.228943820439946,395.86983333333364,16.949751717136905,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T512,Overall,GetLive,190000,950000,Max,us,801.935,1185.29,1334.81,1729.69,570.235,1124.392,454.2682212718605,1185.29,532.875,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T512,Overall,GetLive,190000,950000,Mean,us,28.744860000000003,32.10803421052631,33.41711315789474,30.795014736842106,33.83153105263158,31.779310631578948,2.072365436345233,32.10803421052631,2.622098421052634,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T512,Overall,Scan-PlannedIntersect,5000,25000,P50,us,62.889,58.883,59.671,60.098,60.452,60.3986,1.5101116846114404,60.098,0.7809999999999988,exact_single_phase_pass_through: identical to constituent phase
Native-T512,Overall,Scan-PlannedIntersect,5000,25000,P95,us,127.836,126.323,134.099,122.905,116.579,125.54839999999999,6.449487948666931,126.323,4.930999999999997,exact_single_phase_pass_through: identical to constituent phase
Native-T512,Overall,Scan-PlannedIntersect,5000,25000,P99,us,149.027,160.792,199.456,187.009,145.494,168.3556,23.815120140364606,160.792,37.982,exact_single_phase_pass_through: identical to constituent phase
Native-T512,Overall,Scan-PlannedIntersect,5000,25000,P99.9,us,183.659,233.462,251.503,268.517,183.3,224.0882,39.088217939681,233.462,67.844,exact_single_phase_pass_through: identical to constituent phase
Native-T512,Overall,Scan-PlannedIntersect,5000,25000,Max,us,260.054,305.583,340.691,368.789,227.26,300.4754,57.67259830543445,305.583,80.637,exact_single_phase_pass_through: identical to constituent phase
Native-T512,Overall,Scan-PlannedIntersect,5000,25000,Mean,us,70.9862,67.0748,68.6988,68.706,67.2512,68.54339999999999,1.5687914584163187,68.6988,1.4548000000000059,exact_single_phase_pass_through: identical to constituent phase
Native-T512,Overall,Scan-Intersect,10000,50000,P50,us,117.40135412377117,129.52092790351963,139.80820866161912,128.79588206136236,136.6860332448838,130.4424811990312,8.665020739191336,129.52092790351963,7.890151183521425,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T512,Overall,Scan-Intersect,10000,50000,P95,us,493.6663333333332,540.9512459498285,519.8720222179916,513.883111111111,530.8195555555553,519.838453633564,17.935869864814386,519.8720222179916,16.936444444444305,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T512,Overall,Scan-Intersect,10000,50000,P99,us,624.2594999999994,652.4499999999996,621.6096152882019,616.9689999999996,629.7819999999997,629.0140230576401,13.895575988490426,624.2594999999994,8.172384711797804,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T512,Overall,Scan-Intersect,10000,50000,P99.9,us,939.4212222222202,793.8993333333326,807.0241589218772,780.0161111111101,767.1826666666659,817.5086984510411,69.76459475131793,793.8993333333326,27.00804781076704,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T512,Overall,Scan-Intersect,10000,50000,Max,us,8434.79,927.865,2949.7,1181.88,7394,4177.647,3518.2293111620797,2949.7,6212.12,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T512,Overall,Scan-Intersect,10000,50000,Mean,us,166.5123,184.42515,190.4967,176.3058,190.9063,181.72925,10.360063709022251,184.42515,14.1909,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T512,Overall,Scan-NonIntersect,15000,75000,P50,us,66.16189980988679,68.37770159134598,68.22428691624697,65.40125940886224,68.36947837527157,67.30692522032271,1.4194875043916195,68.22428691624697,2.207578565384779,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T512,Overall,Scan-NonIntersect,15000,75000,P95,us,439.46996612363944,496.08109066947554,474.5545470383265,468.9996666666666,476.64633333333325,471.15032076628825,20.442653826951144,474.5545470383265,7.646666666666647,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T512,Overall,Scan-NonIntersect,15000,75000,P99,us,562.040067031674,603.6528443400018,567.5713140523644,576.6489999999999,569.3209999999999,575.846845084808,16.39752447197564,569.3209999999999,9.077685947635473,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T512,Overall,Scan-NonIntersect,15000,75000,P99.9,us,834.3193575939247,787.4058708032869,767.4060000000065,766.6340000000057,734.7178888888939,778.0966234572236,36.657378858600644,767.4060000000065,20.771870803281217,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T512,Overall,Scan-NonIntersect,15000,75000,Max,us,2934.31,2840.53,5582.11,7003.65,966.232,3865.3664,2404.067827567433,2934.31,2741.5799999999995,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T512,Overall,Scan-NonIntersect,15000,75000,Mean,us,129.0823,141.56763333333333,143.6896,136.1888,145.1762,139.1409066666667,6.574474899581125,141.56763333333333,7.500800000000027,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T512,Overall,Put,60000,300000,P50,us,19.769993255524582,19.65304508761806,20.54535973708139,19.362599048833605,19.584241925658873,19.7830478109433,0.45124592624333604,19.65304508761806,0.18575132986570964,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T512,Overall,Put,60000,300000,P95,us,978.4928888888887,1047.1004743608596,316.37361550466505,997.5282222222224,364.5278239232815,740.8046049799834,366.7239344338864,978.4928888888887,633.0003982989409,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T512,Overall,Put,60000,300000,P99,us,1800.0750000000012,1950.2725000000014,1107.3838753163964,1976.6750000000015,1086.6662500000011,1584.2145250632805,449.87252766720394,1800.0750000000012,842.888624683605,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T512,Overall,Put,60000,300000,P99.9,us,2523.159999999997,2571.4799999999977,2372.708888888881,2630.4999999999973,2265.433333333327,2472.6564444444402,150.13512574254244,2523.159999999997,198.77111111111662,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T512,Overall,Put,60000,300000,Max,us,3880.55,4704.91,5482.26,4847.7,2866.23,4356.33,1009.6330368752797,4704.91,967.1499999999996,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T512,Overall,Put,60000,300000,Mean,us,85.14948333333334,102.13565,74.70641666666667,91.02515,74.52450000000002,85.50824,11.665737196103615,85.14948333333334,16.318733333333327,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T512,Overall,DeleteRange,20000,100000,P50,us,92.148,102.075,99.486,96.54,100.033,98.05640000000001,3.850600901158158,99.486,3.492999999999995,exact_single_phase_pass_through: identical to constituent phase
Native-T512,Overall,DeleteRange,20000,100000,P95,us,1169.79,1209.38,831.866,1186.99,1005.45,1080.6951999999999,160.7591805627287,1169.79,181.53999999999996,exact_single_phase_pass_through: identical to constituent phase
Native-T512,Overall,DeleteRange,20000,100000,P99,us,2266.39,2293.8,1429.45,2358.14,1377.52,1945.0600000000002,495.84850675382694,2266.39,864.3500000000001,exact_single_phase_pass_through: identical to constituent phase
Native-T512,Overall,DeleteRange,20000,100000,P99.9,us,2692.89,2693.96,2694.32,3464.21,2513.01,2811.6780000000003,373.07559618661736,2693.96,1.430000000000291,exact_single_phase_pass_through: identical to constituent phase
Native-T512,Overall,DeleteRange,20000,100000,Max,us,3935.83,4772.8,5336.4,4838.24,2939.13,4364.4800000000005,942.226842564995,4772.8,902.4099999999999,exact_single_phase_pass_through: identical to constituent phase
Native-T512,Overall,DeleteRange,20000,100000,Mean,us,209.881,241.162,185.262,226.686,189.677,210.53360000000004,23.838395128447722,209.881,37.009000000000015,exact_single_phase_pass_through: identical to constituent phase
AMTV-T0,Phase A,GetLive,70000,350000,P50,us,6.366,6.511,6.284,6.533,6.702,6.4792000000000005,0.16160352718922952,6.511,0.1670000000000007,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
AMTV-T0,Phase A,GetLive,70000,350000,P95,us,18.063,18.676,16.631,17.641,18.05,17.812199999999997,0.7566608883773492,18.05,0.4220000000000006,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
AMTV-T0,Phase A,GetLive,70000,350000,P99,us,23.254,27.757,21.11,22.477,22.695,23.4586,2.528865812968336,22.695,0.777000000000001,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
AMTV-T0,Phase A,GetLive,70000,350000,P99.9,us,40.234,40.52,37.226,40.622,40.394,39.7992,1.445747972504199,40.394,0.28600000000000136,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
AMTV-T0,Phase A,GetLive,70000,350000,Max,us,123.13,167.696,98.771,171.205,169.579,146.07620000000003,33.224855119322946,167.696,46.44900000000001,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
AMTV-T0,Phase A,GetLive,70000,350000,Mean,us,7.99427,8.23138,7.79479,7.98973,8.35022,8.072078000000001,0.21935360281973948,7.99427,0.24164999999999992,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
AMTV-T0,Phase A,Scan-PlannedIntersect,5000,25000,P50,us,62.896,63.452,60.082,63.224,64.353,62.8014,1.6134914936249256,63.224,0.5559999999999974,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
AMTV-T0,Phase A,Scan-PlannedIntersect,5000,25000,P95,us,129.899,140.159,121.734,125.755,130.275,129.5644,6.868208485478582,129.899,4.52000000000001,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
AMTV-T0,Phase A,Scan-PlannedIntersect,5000,25000,P99,us,162.794,201.34,146.978,149.483,154.2,162.959,22.287010813476087,154.2,13.311000000000007,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
AMTV-T0,Phase A,Scan-PlannedIntersect,5000,25000,P99.9,us,216.905,254.033,174.83,188.176,218.591,210.50699999999998,30.70960772299118,216.905,30.41500000000002,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
AMTV-T0,Phase A,Scan-PlannedIntersect,5000,25000,Max,us,281.957,312.346,195.168,245.733,269.674,260.9756,43.92543789536992,269.674,36.22399999999999,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
AMTV-T0,Phase A,Scan-PlannedIntersect,5000,25000,Mean,us,71.2088,73.3412,68.3279,70.4745,72.5789,71.18625999999999,1.953237364735787,71.2088,2.1043999999999983,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
AMTV-T0,Phase A,Scan-NonIntersect,5000,25000,P50,us,45.312,45.857,44.218,45.133,47.068,45.5176,1.0485801352304913,45.312,0.7239999999999966,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
AMTV-T0,Phase A,Scan-NonIntersect,5000,25000,P95,us,72.94,73.878,63.852,67.166,68.498,69.2668,4.155720057944231,68.498,5.774000000000001,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
AMTV-T0,Phase A,Scan-NonIntersect,5000,25000,P99,us,85.884,106.454,74.783,78.072,79.42,84.9226,12.693958121878294,79.42,7.811999999999998,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
AMTV-T0,Phase A,Scan-NonIntersect,5000,25000,P99.9,us,117.343,148.389,99.642,120.45,105.78,118.3208,18.813263079540462,117.343,14.670000000000002,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
AMTV-T0,Phase A,Scan-NonIntersect,5000,25000,Max,us,137.734,251.666,119.488,204.062,172.69,177.12800000000001,52.8566610750244,172.69,66.328,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
