exp_id,timestamp_us,phase,active_range_tombstones,active_memtable_bytes,range_del_rate,estimated_capacity_flush_ms,getlive_samples,getlive_p99_us,getdel_samples,getdel_p99_us,scan_samples,scan_p99_us,put_samples,put_p99_us,l0_files,immutable_memtables,pending_compaction_bytes,read_debt,reclaim_debt,maintenance_debt,decision,decision_reason,conflict_state
rtp_mc_observe,50305,0,0,2048,0.00,999999.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.0000,0.0000,0.0000,HOLD,NO_TOMBSTONES,NORMAL
rtp_mc_observe,102902,0,10,1050632,190.12,100534.28,400,118.13,0,0.00,157,658.69,135,274.59,0,0,0,0.0895,29.0125,0.8306,YIELD,PUT_SLO_VIOLATION,NORMAL
rtp_mc_observe,156196,0,109,1050632,1857.62,23960.15,5247,65.00,0,0.00,1762,228.81,1594,60.11,0,0,0,0.0000,295.9174,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_observe,211087,0,212,2099216,1876.45,16092.29,4997,120.88,0,0.00,1739,302.00,1508,77.02,0,0,0,0.0000,404.2238,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_observe,264352,0,304,2099216,1727.21,12699.79,5179,161.79,0,0.00,1638,345.90,1589,74.72,0,0,0,0.0000,486.5101,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_observe,319863,0,406,3147800,1837.47,11036.33,4954,206.16,0,0.00,1684,379.73,1599,76.27,0,0,0,0.0230,607.2866,0.0000,SEAL,READ_WARN,NORMAL
rtp_mc_observe,376034,0,516,3147800,1958.31,10204.87,5237,227.98,0,0.00,1771,331.93,1617,69.44,0,0,0,0.1045,740.0042,0.0000,SEAL,READ_WARN,NORMAL
rtp_mc_observe,432009,0,625,4196384,1947.30,9643.74,5011,260.02,0,0.00,1652,361.98,1557,69.35,0,0,0,0.2257,860.8548,0.0000,SEAL,READ_CRITICAL,NORMAL
rtp_mc_observe,488328,0,715,4196384,1598.04,9041.20,5445,275.42,0,0.00,1791,384.59,1754,63.90,0,0,0,0.2838,929.8590,0.0000,SEAL,READ_CRITICAL,NORMAL
rtp_mc_observe,544312,0,807,5244968,1643.33,9054.23,4574,323.40,0,0.00,1571,415.36,1430,65.04,0,0,0,0.4593,1042.5101,0.0000,SEAL,READ_CRITICAL,NORMAL
rtp_mc_observe,600521,0,900,5244968,1654.54,9363.57,4263,360.88,0,0.00,1398,471.43,1335,74.09,0,0,0,0.6058,1154.9139,0.0000,SEAL,READ_CRITICAL,NORMAL
rtp_mc_observe,656540,0,973,5244968,1303.13,9894.83,3681,444.79,0,0.00,1242,551.88,1187,78.95,0,0,0,0.9414,1210.9267,0.0000,SEAL,READ_CRITICAL,NORMAL
rtp_mc_observe,712884,0,1037,6293552,1135.88,10359.64,3358,518.80,0,0.00,1109,655.51,1096,80.30,0,0,0,1.2755,1276.8946,0.0000,SEAL,READ_CRITICAL,NORMAL
rtp_mc_observe,769233,0,1096,6293552,1047.05,11406.07,2944,609.54,0,0.00,925,779.55,897,84.34,0,0,0,1.6918,1346.6918,0.0000,SEAL,READ_CRITICAL,NORMAL
rtp_mc_observe,825377,0,1148,6293552,926.19,12948.62,2179,704.95,0,0.00,782,852.69,705,85.58,0,0,0,2.0443,1406.3902,0.0000,SEAL,READ_CRITICAL,NORMAL
rtp_mc_observe,881633,0,1176,6293552,497.72,15602.06,1372,757.66,0,0.00,440,931.56,447,88.32,0,0,0,2.3208,1408.7581,0.0000,SEAL,READ_CRITICAL,NORMAL
rtp_mc_observe,937515,0,1195,6293552,340.00,19831.41,832,748.08,0,0.00,264,893.41,246,58.74,0,0,0,2.2698,1428.3262,0.0000,SEAL,READ_CRITICAL,NORMAL
rtp_mc_observe,992105,1,1255,7342136,1099.10,19788.43,496,1612.99,0,0.00,179,1940.42,621,248.31,0,0,0,5.9554,1588.0492,0.6554,SEAL,READ_CRITICAL,NORMAL
rtp_mc_observe,1048409,1,1337,7342136,1456.38,17703.82,293,2272.89,0,0.00,151,2928.05,925,284.58,0,0,0,8.4911,1735.3310,0.8972,SEAL,READ_CRITICAL,NORMAL
rtp_mc_observe,1104789,1,1423,7342136,1525.36,17384.61,284,1895.10,0,0.00,128,1922.86,789,222.52,0,0,0,6.7264,1860.4210,0.4835,SEAL,READ_CRITICAL,NORMAL
rtp_mc_observe,1162094,1,1498,7342136,1308.79,17095.17,246,2359.91,0,0.00,130,2779.38,813,252.87,0,0,0,8.6418,1946.1550,0.6858,SEAL,READ_CRITICAL,NORMAL
rtp_mc_observe,1219489,1,1567,8390720,1202.20,16910.63,272,2875.31,0,0.00,124,3421.45,766,236.42,0,0,0,11.0175,2036.9739,0.5761,SEAL,READ_CRITICAL,NORMAL
rtp_mc_observe,1276100,1,1635,8390720,1201.18,16962.62,240,3073.49,0,0.00,118,3423.53,760,250.43,0,0,0,11.5590,2138.6890,0.6695,SEAL,READ_CRITICAL,NORMAL
rtp_mc_observe,1335158,1,1700,8390720,1100.61,17451.56,233,3156.53,0,0.00,124,3672.82,724,283.04,0,0,0,11.8522,2228.9413,0.8869,SEAL,READ_CRITICAL,NORMAL
rtp_mc_observe,1391903,1,1770,8390720,1233.59,17072.52,258,3313.32,0,0.00,111,2378.57,801,251.04,0,0,0,12.0142,2349.6649,0.6736,SEAL,READ_CRITICAL,NORMAL
rtp_mc_observe,1448648,1,1840,8390720,1233.59,17128.89,234,3477.89,0,0.00,108,4024.73,754,235.42,0,0,0,13.4400,2458.3189,0.5695,SEAL,READ_CRITICAL,NORMAL
rtp_mc_observe,1505158,1,1904,9439304,1132.54,16996.23,245,3688.43,0,0.00,111,4123.47,731,241.78,0,0,0,14.2633,2551.1359,0.6119,SEAL,READ_CRITICAL,NORMAL
rtp_mc_observe,1561560,1,1968,9439304,1134.71,16911.84,234,2226.55,0,0.00,125,2859.67,760,248.01,0,0,0,8.2478,2655.3400,0.6534,SEAL,READ_CRITICAL,NORMAL
rtp_mc_observe,1618419,1,2019,9439304,896.96,17172.92,214,3561.06,0,0.00,114,3488.44,719,264.79,0,0,0,13.0418,2720.4526,0.7652,SEAL,READ_CRITICAL,NORMAL
rtp_mc_observe,1675181,1,2081,9439304,1092.28,18560.84,181,2266.02,0,0.00,79,2542.51,559,280.31,0,0,0,8.4325,2844.4944,0.8687,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,1731153,1,2133,9439304,929.04,18804.39,199,5367.06,0,0.00,104,5747.43,650,301.81,0,0,0,20.5700,2920.4084,1.0121,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,1801958,1,2179,10487888,649.67,19877.12,206,2425.14,0,0.00,96,3053.07,647,248.92,0,0,0,9.2122,2984.3914,0.6594,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,1857638,1,2235,10487888,1005.75,21373.20,145,2469.63,0,0.00,80,3329.42,475,304.75,0,0,0,9.3253,3119.6127,1.0317,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,1913129,1,2288,10487888,955.11,21832.13,167,2495.20,0,0.00,77,2992.63,534,294.94,0,0,0,9.4277,3211.7670,0.9663,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,1968547,1,2337,10487888,884.19,21860.46,178,2570.40,0,0.00,95,2899.80,559,255.49,0,0,0,9.3979,3297.1199,0.7032,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,2024023,1,2391,10487888,973.39,22183.98,148,2606.47,0,0.00,81,2944.06,534,293.87,0,0,0,9.5054,3406.9616,0.9591,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,2079510,1,2451,10487888,1081.33,23772.33,145,2877.05,0,0.00,68,3210.55,430,241.49,0,0,0,10.8427,3527.7686,0.6099,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,2134988,1,2506,10487888,991.38,23913.57,154,2696.43,0,0.00,84,3183.43,506,256.57,0,0,0,9.9709,3623.5768,0.7105,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,2190523,1,2553,11536472,846.31,25490.12,129,2724.35,0,0.00,74,3179.57,378,212.50,0,0,0,9.9743,3703.2535,0.4167,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,2246099,1,2600,11536472,845.69,24956.99,152,3095.92,0,0.00,76,3137.47,507,311.10,0,0,0,11.4114,3798.9289,1.0740,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,2301793,1,2647,11536472,843.90,25827.64,138,4294.32,0,0.00,70,4618.21,430,292.10,0,0,0,16.3540,3895.0109,0.9473,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,2357477,1,2688,11536472,736.30,23954.66,179,2896.29,0,0.00,75,3164.19,590,275.42,0,0,0,11.0741,3973.3802,0.8362,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,2413186,1,2725,11536472,664.17,23181.05,170,2889.28,0,0.00,90,3569.70,561,310.53,0,0,0,10.9170,4050.3666,1.0702,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,2468781,1,2775,11536472,899.36,23905.93,124,2877.05,0,0.00,85,3311.31,468,320.28,0,0,0,10.2282,4177.5111,1.1352,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,2524396,1,2829,11536472,970.96,23821.26,156,2969.15,0,0.00,67,3212.49,511,254.10,0,0,0,11.3157,4295.8979,0.6940,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,2580610,1,2871,12585056,747.14,22279.32,165,3245.76,0,0.00,76,3600.11,596,234.14,0,0,0,12.3816,4368.0079,0.5609,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,2636854,1,2919,12585056,853.42,22362.62,161,3060.48,0,0.00,81,3429.76,531,312.23,0,0,0,11.4765,4483.1078,1.0815,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,2693295,1,2982,12585056,1116.21,22737.58,173,4199.12,0,0.00,70,4609.82,508,328.33,0,0,0,16.6033,4638.2970,1.1889,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,2749126,1,3021,12585056,698.54,23589.71,131,3419.38,0,0.00,75,3619.80,460,302.54,0,0,0,12.5081,4689.5669,1.0170,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,2804887,1,3062,12585056,735.28,23967.43,123,3120.40,0,0.00,70,3452.69,477,301.81,0,0,0,11.4478,4789.6205,1.0121,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,2860450,1,3101,12585056,701.91,24228.79,124,3189.22,0,0.00,74,3548.13,476,330.33,0,0,0,11.6386,4881.0820,1.2022,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,2916038,1,3143,12585056,755.56,25038.08,129,4354.59,0,0.00,73,4683.02,436,324.97,0,0,0,16.2893,4986.8077,1.1665,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,2971705,1,3180,13633640,664.67,24580.30,135,3558.90,0,0.00,66,3611.03,472,291.57,0,0,0,13.3230,5070.5147,0.9438,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,3027395,1,3214,13633640,610.52,26337.71,112,5971.08,0,0.00,73,9383.58,368,433.88,0,0,0,24.4800,5154.5995,1.8925,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,3083515,1,3255,13633640,730.58,27182.22,134,3897.53,0,0.00,61,4286.52,399,246.96,0,0,0,15.0733,5268.0377,0.6464,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,3139141,1,3289,13633640,611.22,28221.43,127,3415.24,0,0.00,61,3871.64,375,284.58,0,0,0,13.0480,5347.2033,0.8972,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,3194686,1,3330,13633640,738.14,31283.25,101,3442.25,0,0.00,49,3969.03,277,248.16,0,0,0,13.1820,5462.4200,0.6544,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,3250133,1,3361,13633640,559.09,29838.29,122,3463.17,0,0.00,72,3928.35,430,266.88,0,0,0,12.8052,5532.3226,0.7792,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,3305725,1,3399,13633640,683.55,30597.30,102,3611.03,0,0.00,55,4688.70,357,304.94,0,0,0,14.0152,5644.0748,1.0329,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,3361544,1,3440,13633640,734.52,31138.46,116,3587.05,0,0.00,61,4135.98,359,312.23,0,0,0,13.6050,5754.9557,1.0815,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,3417502,1,3480,13633640,714.82,30778.98,106,3558.90,0,0.00,70,4990.66,390,329.13,0,0,0,13.6870,5858.0262,1.1942,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,3473327,1,3515,14682224,626.96,29178.87,115,3717.60,0,0.00,72,4268.38,422,258.60,0,0,0,13.7180,5946.8059,0.7240,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,3528997,1,3544,14682224,520.93,28430.54,151,3769.78,0,0.00,66,4166.17,425,332.74,0,0,0,14.6503,6024.4415,1.2183,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,3584709,1,3580,14682224,646.18,26888.91,152,4041.84,0,0.00,77,4111.00,478,370.86,0,0,0,15.1786,6137.0140,1.4724,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,3640527,1,3618,14682224,680.78,28059.58,106,5257.62,0,0.00,63,5153.54,366,321.83,0,0,0,19.3307,6245.4516,1.1456,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,3696509,1,3650,14682224,571.61,29031.21,121,3925.97,0,0.00,66,4211.86,363,315.65,0,0,0,14.6748,6330.0512,1.1044,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,3752570,1,3689,14682224,695.67,28248.29,92,3843.59,0,0.00,66,4367.80,432,355.67,0,0,0,13.8392,6450.7993,1.3712,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,3808624,1,3727,14682224,677.92,27095.61,123,4002.84,0,0.00,54,4477.68,464,244.58,0,0,0,15.6403,6556.4988,0.6305,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,3864384,1,3752,15730808,448.35,26207.43,148,3961.82,0,0.00,68,4268.38,440,280.14,0,0,0,15.2604,6619.0894,0.8676,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,3920202,1,3789,15730808,662.87,28627.52,103,3959.42,0,0.00,52,4312.58,307,293.87,0,0,0,15.0491,6747.8095,0.9591,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,3976027,1,3822,15730808,591.13,29218.03,124,3957.02,0,0.00,53,4373.10,365,313.94,0,0,0,15.4797,6841.6345,1.0929,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,4031956,1,3860,15730808,679.43,30558.43,115,3959.42,0,0.00,43,4415.70,328,353.10,0,0,0,15.8128,6961.1313,1.3540,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,4087630,1,3897,15730808,664.58,31007.32,104,3961.82,0,0.00,51,4367.80,348,310.16,0,0,0,15.1656,7068.5879,1.0677,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,4143297,1,3929,15730808,574.85,31674.72,105,3995.57,0,0.00,45,4601.45,335,281.67,0,0,0,15.7454,7161.1167,0.8778,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,4198993,1,3960,15730808,556.59,32387.76,110,4046.74,0,0.00,57,4378.40,327,299.63,0,0,0,15.3164,7259.6913,0.9975,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,4254673,1,3999,15730808,700.43,33078.89,98,4120.98,0,0.00,45,4565.35,321,349.69,0,0,0,15.9941,7389.0129,1.3313,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,4310506,1,4037,15730808,680.60,30782.11,144,4125.97,0,0.00,63,4477.68,423,400.53,0,0,0,16.0767,7501.7919,1.6702,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,4366505,1,4070,15730808,589.30,32325.49,117,4086.16,0,0.00,48,4593.09,307,280.31,0,0,0,16.1597,7599.0116,0.8687,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,4422520,1,4100,16779392,535.57,30300.65,126,4302.14,0,0.00,71,4674.52,400,320.67,0,0,0,16.1276,7695.1371,1.1378,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,4478337,1,4131,16779392,555.39,31182.96,96,5175.44,0,0.00,48,5528.81,328,297.09,0,0,0,19.9373,7801.1636,0.9806,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,4534089,1,4164,16779392,591.91,33950.17,83,4359.87,0,0.00,47,4954.50,256,317.57,0,0,0,16.5005,7913.3275,1.1171,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,4589593,1,4198,16779392,612.57,35043.09,95,5396.41,0,0.00,44,5462.21,288,335.78,0,0,0,20.8991,8025.7024,1.2385,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,4645786,1,4224,16779392,462.69,35388.44,87,5020.99,0,0.00,44,5422.64,305,363.96,0,0,0,19.3154,8107.3507,1.4264,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,4702668,1,4246,16779392,386.77,36003.90,90,5194.29,0,0.00,63,5606.40,298,344.02,0,0,0,18.8944,8190.1474,1.2934,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,4761022,1,4278,16779392,548.38,39282.25,79,7823.86,0,0.00,48,8182.66,230,346.53,0,0,0,29.5194,8318.2225,1.3102,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,4817338,1,4306,16779392,497.19,37329.36,93,5623.41,0,0.00,64,4987.64,331,380.88,0,0,0,19.7217,8415.4162,1.5392,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,4875460,1,4346,16779392,688.21,35162.01,100,7508.04,0,0.00,55,7952.91,369,306.79,0,0,0,28.8635,8562.6432,1.0453,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,4933037,1,4376,16779392,521.04,33957.22,90,6267.66,0,0.00,54,6756.73,360,288.93,0,0,0,23.6540,8655.3201,0.9262,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,4991178,1,4399,16779392,395.59,34941.73,90,6847.41,0,0.00,49,7508.04,305,2286.71,0,0,0,26.4613,8739.0214,14.2447,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,5050179,1,4433,17827976,576.26,36558.40,77,17147.88,0,0.00,40,10773.79,261,537.68,0,0,0,62.7935,8876.6363,2.5846,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,5122135,1,4463,17827976,416.92,38156.41,97,9578.90,0,0.00,49,5650.74,326,318.15,0,0,0,34.6133,8967.6921,1.1210,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,5178042,1,4500,17827976,661.81,37598.83,92,4868.20,0,0.00,40,5532.16,296,360.01,0,0,0,19.3178,9066.1813,1.4001,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,5233737,1,4525,17827976,448.87,39649.24,94,9065.01,0,0.00,39,9287.41,236,297.82,0,0,0,36.4810,9094.8873,0.9854,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,5289754,1,4563,17827976,678.37,38708.67,90,5472.15,0,0.00,45,6011.01,294,291.74,0,0,0,21.2478,9193.8365,0.9450,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,5345718,1,4584,17827976,375.24,38186.60,101,4806.65,0,0.00,36,5254.44,291,322.81,0,0,0,19.4794,9205.5241,1.1521,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,5401791,1,4611,17827976,481.52,36396.99,100,4700.08,0,0.00,53,5302.41,329,249.22,0,0,0,18.0333,9270.1515,0.6615,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,5457888,1,4633,17827976,392.18,36946.02,84,8789.16,0,0.00,38,9136.70,282,261.44,0,0,0,34.9495,9305.2178,0.7429,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,5514275,1,4660,17827976,478.83,36825.64,67,5235.37,0,0.00,60,5244.90,297,347.58,0,0,0,17.7656,9367.8834,1.3172,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,5570376,1,4687,17827976,481.27,39245.03,74,5406.23,0,0.00,45,5817.51,233,294.41,0,0,0,20.2091,9422.1275,0.9627,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,5626287,1,4716,17827976,518.68,38210.65,92,5370.32,0,0.00,45,5630.23,299,326.75,0,0,0,20.7304,9483.8681,1.1783,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,5682200,1,4739,17827976,411.35,35976.38,105,5439.09,0,0.00,51,6106.46,340,288.93,0,0,0,21.2973,9519.1353,0.9262,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,5738624,1,4762,17827976,407.63,39420.01,74,9440.61,0,0.00,42,9625.45,214,302.36,0,0,0,36.0824,9564.7628,1.0157,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,5794801,1,4784,17827976,391.62,39092.31,79,5222.70,0,0.00,42,5733.52,282,315.08,0,0,0,20.0296,9607.1619,1.1005,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,5850659,1,4812,18876560,501.27,38346.81,71,9584.71,0,0.00,45,9463.52,273,347.58,0,0,0,35.6749,9674.1271,1.3172,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,5906623,1,4841,18876560,518.19,39157.04,73,14568.71,0,0.00,45,14524.64,256,364.18,0,0,0,55.1423,9733.8190,1.4279,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,5963426,1,4869,18876560,492.93,38577.45,83,9695.70,0,0.00,43,10195.79,287,318.34,0,0,0,37.8933,9787.2932,1.1223,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,6020112,1,4894,18876560,441.03,36253.61,108,9544.14,0,0.00,53,10483.98,336,347.37,0,0,0,37.9139,9832.1026,1.3158,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,6076698,1,4930,18876560,636.20,34329.98,97,9867.58,0,0.00,54,10573.30,349,242.37,0,0,0,38.2562,9923.6200,0.6158,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,6133311,1,4963,18876560,582.90,34654.54,98,5716.17,0,0.00,47,5899.15,301,276.59,0,0,0,22.1410,9984.2905,0.8440,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,6189723,1,4993,18876560,531.80,35160.00,93,10263.98,0,0.00,49,11011.39,292,262.87,0,0,0,40.2103,10039.1802,0.7524,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,6246350,1,5020,18876560,476.80,37832.08,103,6091.68,0,0.00,43,7790.74,232,310.72,0,0,0,25.0768,10087.6804,1.0715,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,6302868,1,5059,18876560,690.05,34773.10,124,10326.36,0,0.00,37,7328.25,364,286.66,0,0,0,42.1344,10187.0046,0.9111,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,6359495,1,5092,18876560,582.76,32840.53,116,5283.17,0,0.00,45,5572.53,367,281.16,0,0,0,21.1476,10242.2761,0.8744,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,6416080,1,5120,18876560,494.83,30675.60,119,10109.67,0,0.00,60,5884.87,401,242.37,0,0,0,36.5499,10289.4831,0.6158,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,6472610,1,5165,19925144,796.04,28417.67,101,6087.99,0,0.00,49,10760.74,412,231.04,0,0,0,26.5266,10409.6038,0.5403,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,6529239,1,5198,19925144,582.74,30707.26,102,11964.51,0,0.00,29,9648.81,276,276.26,0,0,0,49.8514,10454.2740,0.8417,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,6585684,1,5223,19925144,442.91,30432.25,89,5432.50,0,0.00,51,6021.95,349,292.98,0,0,0,20.6550,10490.2909,0.9532,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,6642149,1,5249,19925144,460.46,32666.85,92,10389.12,0,0.00,48,6531.31,264,326.35,0,0,0,37.6143,10544.0462,1.1757,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,6698746,1,5279,19925144,530.06,33239.22,97,9754.62,0,0.00,46,10663.38,301,237.57,0,0,0,38.9442,10611.0063,0.5838,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,6755109,1,5312,19925144,585.49,34723.54,98,11058.19,0,0.00,33,6567.02,268,347.79,0,0,0,43.6713,10682.5490,1.3186,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,6811814,1,5329,19925144,299.80,33296.12,106,5835.16,0,0.00,44,6237.35,344,273.43,0,0,0,23.2768,10687.9797,0.8228,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,6868388,1,5351,19925144,388.87,37065.83,87,6014.65,0,0.00,35,6003.73,207,239.01,0,0,0,23.8904,10740.8871,0.5934,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,6924543,1,5383,19925144,569.85,35220.49,103,5458.90,0,0.00,62,5828.09,328,183.97,0,0,0,20.4183,10822.9851,0.2264,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,6980789,1,5416,19925144,586.71,33852.08,93,5863.51,0,0.00,38,6964.58,334,182.97,0,0,0,23.8538,10890.6708,0.2198,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,7036929,1,5449,19925144,587.82,35079.88,103,5895.58,0,0.00,44,6367.18,270,218.91,0,0,0,23.4662,10956.7816,0.4594,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,7093318,1,5483,19925144,602.95,34189.14,101,5569.16,0,0.00,48,6029.25,322,264.47,0,0,0,21.7599,11026.2954,0.7631,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,7149698,1,5520,20973728,656.26,32685.41,89,6421.43,0,0.00,52,6789.57,327,257.51,0,0,0,24.2741,11105.6261,0.7167,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,7206092,1,5551,20973728,549.70,32464.15,104,6340.23,0,0.00,45,6279.06,318,250.13,0,0,0,24.9197,11156.9704,0.6675,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,7262575,1,5574,20973728,407.20,34011.48,97,7753.07,0,0.00,58,8001.25,266,326.35,0,0,0,29.2476,11188.7202,1.1757,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,7319352,1,5597,20973728,405.09,32452.99,110,5688.53,0,0.00,61,6110.16,349,211.86,0,0,0,21.6557,11234.5094,0.4124,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,7376089,1,5633,20973728,634.51,34248.79,76,6781.34,0,0.00,44,6173.43,260,278.78,0,0,0,25.0014,11329.4507,0.8585,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,7432680,1,5654,20973728,371.08,35271.44,103,5733.52,0,0.00,49,6124.99,269,282.35,0,0,0,22.3751,11345.1084,0.8823,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,7489038,1,5677,20973728,408.11,37248.84,69,5743.95,0,0.00,43,6226.02,237,328.14,0,0,0,21.4741,11394.8105,1.1876,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,7545363,1,5704,20973728,479.36,38023.60,87,10024.27,0,0.00,46,6199.67,254,278.61,0,0,0,36.0746,11455.9361,0.8574,SEAL,DEADMAN_COUNT,NORMAL
