exp_id,group_name,second_idx,phase,get_ctrl_ops,get_ctrl_p50_us,get_ctrl_p95_us,get_ctrl_p99_us,get_aff_ops,get_aff_p50_us,get_aff_p95_us,get_aff_p99_us,scan_ops,scan_p50_us,scan_p95_us,scan_p99_us,scan_avg_keys,scan_us_per_key,put_ops,put_p50_us,put_p95_us,put_p99_us,del_range_ops,del_range_p99_us,total_ops,overall_iops,active_memtable_mb,immutable_memtable_count,memtable_flush_pending,l0_files,pending_compaction_mb,running_flushes,running_compactions,total_sst_mb,compaction_read_mb_delta,compaction_write_mb_delta,flush_write_mb_delta,write_stall_micros_delta,block_cache_hits,block_cache_misses,block_cache_hit_rate,tombstones_dropped_delta,db_dir_mb
p6_d0_clean_rep3,D0,25,main,77914,12.018,18.29,23.986,38577,11.944,18.213,24.096,31082,194.247,336.842,378.123,60.0348,3.26637,7691,16.768,27.913,35.378,0,0,155264,155264,9.00202,0,0,0,299.28,0,1,829.052,202.96,116.048,58.2921,0,198208,800976,19.837,0,955.085
p6_d0_clean_rep3,D0,26,main,99938,11.047,15.005,20.444,50290,10.965,14.826,20.211,40538,141.69,259.85,297.429,59.6565,2.4195,10003,15.813,26.513,33.287,0,0,200769,200769,21.0021,0,0,0,0,0,0,688.431,11.3663,9.85953,0,0,172814,769318,18.3429,0,705.564
p6_d0_clean_rep3,D0,27,main,104166,11.072,14.772,20.068,52447,10.999,14.624,19.788,41479,139.62,250.66,271.125,59.8378,2.34841,10429,15.785,26.694,33.97,0,0,208521,208521,33.0022,0,0,0,0,0,0,688.431,0,0,0,0,179332,769227,18.9057,0,716.138
p6_d0_clean_rep3,D0,28,main,103736,11.226,15.178,20.309,51682,11.166,15.074,20.282,40830,141.064,253.123,278.697,59.9936,2.36892,10277,16.083,26.595,33.318,0,0,206525,206525,45.0023,0,0,0,0,0,0,688.431,0,0,0,0,175874,757897,18.8348,0,726.557
p6_d0_clean_rep3,D0,29,main,102249,11.331,15.277,20.592,51214,11.23,15.188,20.358,41094,141.218,253.432,277.037,60.0191,2.37079,10220,16.64,28.251,35.885,0,0,204777,204777,57.0024,0,0,0,0,0,0,688.431,0,0,0,0,177611,757226,18.9991,0,736.917
p6_d0_clean_rep3,D0,30,main,99690,11.238,15.604,20.691,49717,11.164,15.388,20.454,40105,145.645,260.266,288.051,60.1117,2.44849,10067,15.976,27.177,33.795,0,0,199579,199579,6.002,0,0,0,0,0,0,740.186,0,0,51.756,0,173012,766846,18.4083,0,744.259
p6_d0_clean_rep3,D0,31,main,92771,11.184,15.368,21.007,46466,11.105,15.224,20.657,37486,159.391,280.121,308.042,60.3844,2.65246,9551,15.797,25.643,31.904,0,0,186274,186274,18.0021,0,0,0,0,0,0,740.186,0,0,0,0,175606,778977,18.3961,0,753.941
p6_d0_clean_rep3,D0,32,main,94085,11.359,15.989,20.932,46956,11.27,15.959,20.491,37574,157.538,278.58,307.047,59.818,2.656,9303,16.044,26.579,33.5,0,0,187918,187918,28.0022,0,0,0,0,0,0,740.186,0,0,0,0,174070,775869,18.3243,0,763.375
p6_d0_clean_rep3,D0,33,main,93138,11.469,16.131,21.019,46216,11.406,15.834,20.762,37501,158.663,278.816,307.019,60.1167,2.65693,9332,16.149,26.538,32.962,0,0,186187,186187,39.0023,0,0,0,0,0,0,740.186,0,0,0,0,173115,774355,18.2713,0,772.835
p6_d0_clean_rep3,D0,34,main,92349,11.739,15.851,21.491,46373,11.68,15.66,21.102,37143,160.945,280.374,299.915,60.068,2.68636,9139,16.203,26.578,33.379,0,0,185004,185004,50.0023,0,0,0,0,0,0,740.186,0,0,0,0,170856,765899,18.2391,0,782.102
p6_d0_clean_rep3,D0,35,main,91524,11.921,16.766,21.926,45826,11.856,16.442,21.435,36555,161.468,281.774,309.158,60.0156,2.71238,9090,16.419,27.387,34.569,0,0,182995,182995,60.0024,0,0,0,0,0,0,740.186,0,0,0,0,169244,750703,18.3971,0,791.324
p6_d0_clean_rep3,D0,36,main,86820,11.856,17.117,22.271,43375,11.782,16.848,22.176,35276,169.783,299.993,332.876,59.7567,2.8784,8745,15.974,26.874,34.303,0,0,174216,174216,7.00201,0,0,0,0,0,0,792.211,0,0,52.0252,0,165609,757403,17.9422,0,797.343
p6_d0_clean_rep3,D0,37,main,84891,11.653,16.32,21.72,42765,11.598,16.237,21.865,33940,179.344,310.165,335.368,59.7408,3.00969,8421,15.832,26.108,32.742,0,0,170017,170017,17.0021,0,0,0,0,0,0,792.211,0,0,0,0,164207,777223,17.4423,0,805.882
p6_d0_clean_rep3,D0,38,main,85207,11.81,15.953,21.757,42806,11.762,15.617,21.604,33718,175.163,302.847,326.063,59.6828,2.95711,8420,15.579,25.513,32.077,0,0,170151,170151,27.0022,0,0,0,0,0,0,792.211,0,0,0,0,162633,771380,17.4123,0,814.419
p6_d0_clean_rep3,D0,39,main,86152,11.81,16.348,22.01,42968,11.768,16.103,21.879,34238,177.534,305.962,330.923,60.1233,2.95644,8617,16.127,26.104,32.164,0,0,171975,171975,37.0022,0,0,0,0,0,0,792.211,0,0,0,0,167105,783422,17.5802,0,823.156
p6_d0_clean_rep3,D0,40,main,85416,12.045,16.445,22.221,42745,11.99,16.115,21.973,34234,177.821,305.573,328.883,60.0407,2.96587,8500,16.019,26.114,33.207,0,0,170895,170895,47.0023,0,0,0,0,0,0,792.211,0,0,0,0,165868,781047,17.5167,0,831.778
p6_d0_clean_rep3,D0,41,main,83077,12.23,16.934,22.806,41464,12.211,16.667,22.725,33395,180.831,311.973,339.754,60.0974,3.02301,8418,16.639,27.494,34.824,0,0,166354,166354,58.0024,0,0,0,0,0,0,792.211,0,0,0,0,159741,761928,17.3317,0,840.307
p6_d0_clean_rep3,D0,42,main,81568,12.144,17.533,23.394,40571,12.062,17.124,22.959,32694,187.215,323.34,354.625,60.1139,3.11605,8368,16.877,27.631,33.938,0,0,163201,163201,4.00198,0,0,0,0,0,0,843.118,0,0,50.9069,0,158585,762932,17.2091,0,846.046
p6_d0_clean_rep3,D0,43,main,76974,11.955,17.437,23.682,38628,11.905,17.176,23.283,30865,200.521,342.756,373.625,60.2075,3.34343,7749,16.056,26.426,32.889,0,0,154216,154216,13.0021,0,0,0,0,0,0,843.118,0,0,0,0,155919,778787,16.6811,0,853.897
p6_d0_clean_rep3,D0,44,main,77748,12.147,17.371,23.078,38888,12.094,16.948,22.84,31340,197.837,336.395,363.724,60.0319,3.29436,7749,15.993,26.151,32.086,0,0,155725,155725,23.0021,0,0,0,0,0,0,843.118,0,0,0,0,159194,785819,16.8457,0,861.755
p6_d0_clean_rep3,D0,45,main,78666,12.233,17.279,23.238,38866,12.182,16.723,22.492,31520,195.7,332.757,360.123,60.1159,3.25982,7797,15.828,25.846,32.026,0,0,156849,156849,32.0022,0,0,0,0,0,0,843.118,0,0,0,0,157362,792672,16.5638,0,869.667
p6_d0_clean_rep3,D0,46,main,78952,12.311,17.045,23.1,39809,12.264,16.734,23.188,31902,194.198,330.449,357.568,60.0184,3.23759,7856,15.839,26.463,32.767,0,0,158519,158519,42.0023,0,0,0,0,0,0,843.118,0,0,0,0,158933,799632,16.5803,0,877.63
p6_d0_clean_rep3,D0,47,main,75956,12.647,18.719,24.705,38042,12.611,18.382,24.755,30353,201.989,345.933,389.009,60.0275,3.37489,7520,16.833,28.055,36.203,0,0,151871,151871,50.0023,0,0,0,0,0,0,843.118,0,0,0,0,151891,759243,16.6705,0,885.248
p6_d0_clean_rep3,D0,48,main,72994,12.734,19.93,27.607,36391,12.671,19.77,27.314,29471,204.06,382.132,444.578,59.8847,3.49905,7317,18.499,31.471,38.855,0,0,146173,146173,59.0024,0,0,0,0,0,0,843.118,0,0,0,0,147672,733888,16.7512,0,892.673
p6_d0_clean_rep3,D0,49,main,72489,12.629,19.736,26.648,36500,12.526,19.692,26.341,29370,206.006,383.738,449.478,59.5787,3.54053,7175,18.164,30.667,38.068,0,0,145534,145534,3.00198,0,0,0,537.41,0,1,894.716,57.9996,22,51.5985,0,149470,757536,16.4795,0,920.067
p6_d0_clean_rep3,D0,50,main,75031,12.281,19.53,26.344,37791,12.219,19.274,26.13,29819,193.532,402.136,485.969,59.8234,3.41691,7511,17.177,29.21,35.404,0,0,150152,150152,11.002,0,0,0,0,0,0,688.431,217.879,103.908,0,0,149226,776908,16.1128,0,698.408
p6_d0_clean_rep3,D0,51,main,101226,11.141,16.493,20.681,50576,11.056,16.522,20.772,39971,143.135,266.081,318.401,59.8559,2.435,9955,16.004,27.098,34.203,0,0,201728,201728,21.0021,0,0,0,0,0,0,688.431,0,0,0,0,172236,744502,18.7879,0,708.498
p6_d0_clean_rep3,D0,52,main,97557,11.458,17.207,21.518,48843,11.345,17.097,21.04,39026,146.712,281.812,324.875,60.0686,2.48311,9826,16.94,29.443,36.186,0,0,195252,195252,31.0022,0,0,0,0,0,0,688.431,0,0,0,0,170250,722859,19.0626,0,718.466
p6_d0_clean_rep3,D0,53,main,98469,11.382,17.033,21.153,49201,11.317,16.995,21.158,39626,144.072,275.527,322.536,60.1607,2.44933,9951,16.797,28.57,35.099,0,0,197247,197247,41.0023,0,0,0,0,0,0,688.431,0,0,0,0,170732,733642,18.8785,0,728.548
p6_d0_clean_rep3,D0,54,main,98921,11.425,17.213,21.114,49030,11.329,17.016,20.656,39715,143.993,273.037,322.897,60.0964,2.44951,10058,16.975,28.852,35.237,0,0,197724,197724,52.0023,0,0,0,0,0,0,688.431,0,0,0,0,169355,733947,18.7484,0,738.743
p6_d0_clean_rep3,D0,55,main,97659,11.498,17.176,21.111,49065,11.404,17.163,20.903,39259,145.598,275.211,325.31,60.1471,2.46464,9889,17.04,29.614,37.51,0,0,195872,195872,63.0024,0,0,0,0,0,0,688.431,0,0,0,0,167844,724701,18.8051,0,748.77
p6_d0_clean_rep3,D0,56,main,91012,11.407,17.537,21.94,45353,11.306,17.339,21.876,36465,159.742,303.688,356.733,59.9956,2.72356,9019,16.274,27.884,35.002,0,0,181849,181849,9.00202,0,0,0,0,0,0,746.071,0,0,57.6407,0,164155,739651,18.1626,0,754.42
p6_d0_clean_rep3,D0,57,main,89305,11.381,17.329,21.965,44635,11.276,17.242,21.786,35906,164.084,306.948,360.732,60.1988,2.77322,8887,16.298,27.476,33.607,0,0,178733,178733,20.0021,0,0,0,0,0,0,746.071,0,0,0,0,166129,751319,18.1077,0,763.427
p6_d0_clean_rep3,D0,58,main,89129,11.542,17.538,22.033,44677,11.453,17.413,21.848,35940,163.619,305.371,360.335,59.9146,2.78168,8790,16.521,27.718,34.608,0,0,178536,178536,31.0022,0,0,0,0,0,0,746.071,0,0,0,0,164279,748041,18.0067,0,772.34
p6_d0_clean_rep3,D0,59,main,91217,11.559,17.113,21.764,45543,11.518,16.958,21.447,36663,160.099,289.611,344.58,59.9403,2.72352,9184,16.331,27.486,33.722,0,0,182607,182607,42.0023,0,0,0,0,0,0,746.071,0,0,0,0,169072,760381,18.1905,0,781.653
p6_d0_clean_rep3,D0,60,main,92760,11.63,15.794,21.341,46568,11.551,15.651,21.056,37388,159.27,281.394,304.973,59.6382,2.68561,9224,16.535,27.265,34.384,0,0,185940,185940,53.0024,0,0,0,0,0,0,746.071,0,0,0,0,170628,771943,18.1024,0,791.003
p6_d0_clean_rep3,D0,61,main,93013,11.73,15.885,21.429,47010,11.668,15.87,21.395,37000,160.718,281.856,304.38,59.8464,2.69894,9234,16.472,27.143,33.86,0,0,186257,186257,64.0024,0,0,0,0,0,0,746.071,0,0,0,0,166983,768433,17.8512,0,800.37
p6_d0_clean_rep3,D0,62,main,86975,11.458,16.662,21.864,43319,11.408,16.421,21.87,34305,176.421,307.829,338.028,59.9917,2.95258,8648,15.999,26.366,33.224,0,0,173247,173247,11.002,0,0,0,0,0,0,797.729,0,0,51.6582,0,164525,779491,17.4282,0,806.249
p6_d0_clean_rep3,D0,63,main,84950,11.625,16.267,21.912,42459,11.538,15.978,21.758,34055,179.167,309.839,337.446,59.9839,2.98873,8464,16.196,26.297,32.538,0,0,169928,169928,21.0021,0,0,0,0,0,0,797.729,0,0,0,0,165863,784868,17.4458,0,814.83
p6_d0_clean_rep3,D0,64,main,84244,11.803,16.589,22.361,42131,11.762,16.413,22.082,33877,179.608,310.156,335.702,60.1773,2.99372,8520,16.386,26.519,32.373,0,0,168772,168772,31.0022,0,0,0,0,0,0,797.729,0,0,0,0,164371,781182,17.3836,0,823.468
p6_d0_clean_rep3,D0,65,main,81703,11.993,17.138,22.676,40580,11.939,16.892,22.421,32869,181.673,311.806,339.803,60.0817,3.02936,8327,16.565,27.108,34.208,0,0,163479,163479,41.0023,0,0,0,0,0,0,797.729,0,0,0,0,156890,757904,17.1503,0,831.909
p6_d0_clean_rep3,D0,66,main,81162,12.076,17.244,23.292,40698,11.999,16.97,22.892,32396,181.566,315.116,346.005,60.181,3.02615,8230,16.776,27.408,34.532,0,0,162486,162486,51.0023,0,0,0,0,0,0,797.729,0,0,0,0,155983,745915,17.295,0,840.26
p6_d0_clean_rep3,D0,67,main,83974,12.063,16.848,22.594,41973,12.017,16.673,22.625,33804,180.461,312.466,338.22,60.0597,3.01014,8371,16.833,27.167,34.308,0,0,168122,168122,61.0024,0,0,0,0,0,0,797.729,0,0,0,0,162331,775078,17.317,0,848.743
p6_d0_clean_rep3,D0,68,main,80014,11.852,17.765,23.491,39589,11.771,17.508,23.297,32143,191.157,332.284,367.244,60.1024,3.19663,7924,16.384,26.693,33.282,0,0,159670,159670,7.00201,0,0,0,0,0,0,848.623,0,0,50.8938,0,156040,779432,16.6803,0,853.984
p6_d0_clean_rep3,D0,69,main,77532,11.787,17.219,23.266,39124,11.73,16.942,23.469,31324,197.983,340.937,372.773,60.0164,3.30456,7723,16.385,26.593,32.108,0,0,155703,155703,16.0021,0,0,0,0,0,0,848.623,0,0,0,0,156438,793190,16.4736,0,861.815
p6_d0_clean_rep3,D0,70,main,76885,12.07,18.246,23.979,38495,12.012,18.113,23.983,30741,199.747,345.127,399.077,60.029,3.35447,7605,16.737,27.905,34.569,0,0,153726,153726,25.0021,0,0,0,0,0,0,848.623,0,0,0,0,154156,776729,16.5602,0,869.531
p6_d0_clean_rep3,D0,71,cooldown,76828,12.265,18.047,24.135,38283,12.221,17.852,23.728,31014,198.597,343.209,377.091,59.8921,3.33795,7731,16.906,27.246,33.858,0,0,153856,153856,34.0022,0,0,0,0,0,0,848.623,0,0,0,0,156028,779440,16.6791,0,877.364
p6_d0_clean_rep3,D0,72,cooldown,76148,12.472,18.304,23.954,38487,12.411,18.134,23.573,30793,200.016,345.788,385.746,59.5427,3.38684,7528,17.113,27.505,33.769,0,0,152956,152956,43.0023,0,0,0,0,0,0,848.623,0,0,0,0,152627,772048,16.506,0,884.999
p6_d0_clean_rep3,D0,73,cooldown,76282,12.702,18.081,24.258,38436,12.64,17.808,23.973,30334,202.915,345.481,373.025,59.9983,3.38778,7615,16.869,27.402,34.777,0,0,152667,152667,52.0023,0,0,0,0,0,0,848.623,0,0,0,0,150015,766167,16.3739,0,892.718
p6_d0_clean_rep3,D0,74,cooldown,78428,12.493,18.025,24.062,39091,12.456,17.619,23.773,30964,199.648,341.718,370.806,59.7204,3.34822,7691,17.066,27.279,34.13,0,0,156174,156174,60.0024,0,0,0,0,0,0,848.623,0,0,0,0,153349,778122,16.4631,0,900.517
p6_d0_clean_rep3,D0,75,cooldown,74531,12.443,18.864,25.146,36994,12.401,18.509,24.599,29610,209.476,362.58,402.58,59.9973,3.51366,7464,16.939,27.743,35.555,0,0,148599,148599,6.002,0,0,0,558.011,0,1,900.996,115.405,42,52.3729,0,156052,802872,16.2737,0,952.117
p6_d0_clean_rep3,D0,76,cooldown,82948,11.836,17.045,23.462,41612,11.769,16.981,22.87,33377,175.953,359.943,403.874,60.2187,3.0289,8374,15.955,26.422,33.658,0,0,166311,166311,16.0021,0,0,0,0,0,0,688.431,165.896,83.9077,0,0,159437,804258,16.5443,0,701.051
p6_d0_clean_rep3,D0,77,cooldown,102444,11.393,14.705,20.069,51167,11.335,14.606,19.914,41184,142.354,250.902,268.345,60.0997,2.38061,10343,15.342,25.998,31.944,0,0,205138,205138,28.0022,0,0,0,0,0,0,688.431,0,0,0,0,177587,765673,18.8269,0,711.533
p6_d0_clean_rep3,D0,78,cooldown,100744,11.683,15.253,20.886,50311,11.603,15.131,20.556,40392,144.981,256.21,275.566,60.1909,2.42017,10305,15.8,26.474,33.009,0,0,201752,201752,40.0023,0,0,0,0,0,0,688.431,0,0,0,0,175509,749427,18.9753,0,721.985
p6_d0_clean_rep3,D0,79,cooldown,101510,11.675,15.357,20.352,50813,11.595,15.282,20.205,40834,143.749,253.569,275.529,59.9625,2.40583,10130,15.726,26.335,33.123,0,0,203287,203287,52.0023,0,0,0,0,0,0,688.431,0,0,0,0,175745,753884,18.9049,0,732.256
p6_d0_clean_rep3,D0,80,cooldown,104789,11.594,14.852,20.122,52171,11.518,14.817,20.137,41907,139.385,246.735,265.412,60.0778,2.33688,10391,15.16,25.826,31.733,0,0,209258,209258,2.00197,1,0,0,0,1,0,688.431,0,0,0,0,180454,772700,18.9323,0,783.786
p6_d1_static_rep1,D1,1,warmup,89394,14.082,21.681,29.538,44836,14.05,21.404,29.133,35760,150.114,285.356,419.274,60.1658,2.58934,9043,19.097,33.171,42.794,0,0,179033,179033,10.002,0,0,0,0,0,1,927.306,294.701,200.291,0,0,179927,653382,21.5919,133633,1028.14
p6_d1_static_rep1,D1,2,warmup,98452,12.863,18.931,23.806,49190,12.807,18.898,24.12,39736,137.789,261.579,290.382,59.9251,2.34873,9826,18.746,32.709,41.411,0,0,197204,197204,20.0021,0,0,0,0,0,1,927.306,331.306,227.525,0,0,206246,713506,22.4241,151000,1262.64
p6_d1_static_rep1,D1,3,warmup,98846,13.193,18.994,24.164,49194,13.146,18.974,24,39441,138.262,260.634,283.885,60.174,2.35006,9815,18.911,32.703,41.077,0,0,197296,197296,30.0022,0,0,0,0,0,1,927.306,301.14,232.032,0,0,205530,702803,22.6272,115367,1507.62
p6_d1_static_rep1,D1,4,warmup,107454,11.515,17.006,21.07,53925,11.428,17.074,21.217,43337,124.987,242.811,269.532,60.0669,2.12577,10654,17.476,30.75,39.105,0,0,215370,215370,41.0023,0,0,0,0,0,0,602.144,49.1892,57.0807,0,0,174000,696867,19.9801,0,642.211
p6_d1_static_rep1,D1,5,warmup,116012,10.868,15.949,19.559,58083,10.768,15.953,19.499,46961,117.421,227.424,262.185,59.7666,2.01594,11597,17.13,29.927,37.653,0,0,232653,232653,53.0024,0,0,0,0,0,0,602.144,0,0,0,0,192378,720153,21.0818,0,653.966
p6_d1_static_rep1,D1,6,warmup,113851,11.094,16.769,21.716,57326,11.004,16.71,21.774,45416,120.721,234.558,272.037,59.804,2.07546,11307,17.508,30.357,39.508,0,0,227900,227900,1.00196,1,0,0,0,1,0,602.144,0,0,0,0,184228,698008,20.8819,0,695.433
p6_d1_static_rep1,D1,7,warmup,105505,10.821,16.517,20.642,52651,10.735,16.408,20.507,41621,137.02,258.113,299.48,59.8381,2.3283,10437,15.722,27.163,34.087,0,0,210214,210214,13.0021,0,0,0,0,0,0,661.105,0,0,58.9609,0,182674,737800,19.8456,0,672.308
p6_d1_static_rep1,D1,8,warmup,103276,11.002,16.535,20.594,51658,10.898,16.421,20.432,41385,137.784,259.278,300.159,60.0708,2.3442,10368,15.894,27.58,33.97,0,0,206687,206687,23.0021,0,0,0,0,0,0,661.105,0,0,0,0,186988,736614,20.2455,0,682.82
p6_d1_static_rep1,D1,9,warmup,102029,11.197,16.787,20.831,51003,11.106,16.664,20.356,41111,139.411,263.421,303.722,60.1137,2.3633,10262,16.177,27.546,34.223,0,0,204405,204405,34.0022,0,0,0,0,0,0,661.105,0,0,0,0,182467,731977,19.9539,0,693.227
p6_d1_static_rep1,D1,10,warmup,100475,11.291,17.392,23.354,50073,11.164,17.33,23.293,40527,141.066,269.065,311.152,60.2465,2.3941,10330,16.677,28.998,36.434,0,0,201405,201405,46.0023,0,0,0,0,0,0,661.105,0,0,0,0,181211,718653,20.1376,0,703.696
p6_d1_static_rep1,D1,11,main,99256,11.651,17.367,22.079,49740,11.518,17.314,21.765,39696,143.432,276.942,305.677,59.9217,2.44498,9883,18.291,31.302,39.328,0,0,198575,198575,58.0024,0,0,0,0,0,0,661.105,0,0,0,0,176341,700956,20.1005,0,713.715
p6_d1_static_rep1,D1,12,main,97282,11.3,17.394,21.574,48277,11.17,17.304,21.601,39051,145.99,277.532,320.022,60.1543,2.47974,9714,16.961,29.527,37.39,0,0,194324,194324,5.00199,0,0,0,0,0,0,716.14,0,0,55.035,0,175020,718736,19.5825,0,720.324
p6_d1_static_rep1,D1,13,main,91931,11.178,17.101,21.975,46172,11.096,17.044,21.595,37021,157.953,295.449,339.14,60.0712,2.68168,9122,15.941,27.131,33.621,0,0,184246,184246,14.0021,0,0,0,0,0,0,716.14,0,0,0,0,175598,744159,19.0918,0,729.572
p6_d1_static_rep1,D1,14,main,92853,11.297,17.304,21.861,46492,11.22,17.235,21.784,37117,156.85,292.378,336.283,60.0292,2.66343,9176,17.022,28.53,35.559,0,0,185638,185638,24.0021,0,0,0,0,0,0,716.14,0,0,0,0,176938,743709,19.2189,0,738.875
p6_d1_static_rep1,D1,15,main,91507,11.456,17.547,21.985,45784,11.367,17.42,21.696,37115,157.123,294.439,339.684,59.7141,2.68457,9202,16.805,29.114,35.545,0,0,183608,183608,33.0022,0,0,0,0,0,0,716.14,0,0,0,0,175340,737917,19.1994,0,748.2
p6_d1_static_rep1,D1,16,main,91869,11.622,17.671,22.638,46203,11.529,17.526,22.316,36631,158.565,296.96,339.746,59.7799,2.70426,9166,17.354,29.481,36.182,0,0,183869,183869,42.0023,0,0,0,0,0,0,716.14,0,0,0,0,171293,731696,18.9696,0,757.493
p6_d1_static_rep1,D1,17,main,92211,11.673,17.668,22.526,46079,11.581,17.54,22.086,36482,158.692,296.72,341.882,59.6953,2.70786,9020,16.846,28.465,35.669,0,0,183792,183792,52.0023,0,0,0,0,0,0,716.14,0,0,0,0,169695,726982,18.9249,0,766.641
p6_d1_static_rep1,D1,18,main,91095,11.74,17.807,22.323,45433,11.659,17.679,22.122,36257,160.765,296.351,340.875,60.0971,2.71407,9117,17.028,29.044,35.353,0,0,181902,181902,61.0024,0,0,0,0,0,0,716.14,0,0,0,0,169485,723414,18.9814,0,775.888
p6_d1_static_rep1,D1,19,main,86318,11.714,17.976,23.018,43245,11.594,17.945,23.077,34752,170.497,318.68,366.69,60.1829,2.88248,8715,16.758,28.455,35.915,0,0,173030,173030,7.00201,0,0,0,0,0,0,775.396,0,0,59.2566,0,166343,734701,18.4611,0,780.978
p6_d1_static_rep1,D1,20,main,81975,11.71,18.01,24.003,41102,11.586,17.808,23.25,32970,181.995,335.316,382.475,60.0697,3.07278,8294,16.249,27.587,33.743,0,0,164341,164341,18.0021,0,0,0,0,0,0,775.396,0,0,0,0,159944,745246,17.6697,0,789.388
p6_d1_static_rep1,D1,21,main,81789,11.838,18.254,23.988,40732,11.75,18.2,24.248,33029,181.626,334.062,384.364,60.2116,3.05836,8401,16.55,28.217,34.847,0,0,163951,163951,28.0022,0,0,0,0,0,0,775.396,0,0,0,0,162714,743020,17.9649,0,797.902
p6_d1_static_rep1,D1,22,main,83244,11.88,18.072,23.397,41698,11.77,17.952,23.313,33275,179.724,328.87,378.525,59.9925,3.03955,8376,16.56,27.839,34.197,0,0,166593,166593,37.0022,0,0,0,0,0,0,775.396,0,0,0,0,161335,748535,17.7317,0,806.389
p6_d1_static_rep1,D1,23,main,83787,11.869,17.996,23.411,41714,11.797,17.941,23.514,33577,178.569,321.848,377.133,59.9923,3.01784,8290,16.543,27.139,33.552,0,0,167368,167368,47.0023,0,0,0,0,0,0,775.396,0,0,0,0,164076,752514,17.9007,0,814.793
p6_d1_static_rep1,D1,24,main,81268,12.156,18.544,24.562,40536,12.075,18.329,23.892,32498,183.036,336.067,383.253,60.2132,3.09069,8076,17.011,28.47,34.896,0,0,162378,162378,57.0024,0,0,0,0,0,0,775.396,0,0,0,0,158189,729610,17.8181,0,822.987
p6_d1_static_rep1,D1,25,main,79182,12.202,18.793,24.62,39957,12.153,18.85,24.518,32181,185.028,341.855,391.545,60.0062,3.13532,7872,17.164,28.998,36.799,0,0,159192,159192,3.00198,0,0,0,224.081,0,1,826.226,18.8968,9,50.8295,0,156458,733065,17.589,0,839.239
p6_d1_static_rep1,D1,26,main,83595,11.575,18,24.013,41567,11.497,17.934,23.441,33399,175.035,339.315,410.411,59.9291,3.01921,8269,16.211,27.23,32.923,0,0,166830,166830,11.002,0,0,0,0,0,0,694.612,157.719,83.4678,0,0,164801,779891,17.4449,0,705.013
p6_d1_static_rep1,D1,27,main,96000,11.431,16.831,21.532,48226,11.33,16.78,21.697,38887,148.057,282.854,317.632,59.7308,2.52706,9596,16.316,27.731,34.915,0,0,192709,192709,21.0021,0,0,0,0,0,0,694.612,0,0,0,0,168601,727008,18.8253,0,714.74
p6_d1_static_rep1,D1,28,main,100788,11.214,16.035,20.53,50826,11.11,15.805,20.484,40180,144.35,259.057,297.611,59.8582,2.43536,10093,15.81,26.741,33.673,0,0,201887,201887,31.0022,0,0,0,0,0,0,694.612,0,0,0,0,174593,752484,18.8326,0,724.975
p6_d1_static_rep1,D1,29,main,102780,11.291,15.028,20.382,51193,11.199,14.961,20.149,40487,144.189,255.922,275.696,59.8993,2.42059,10169,15.742,26.024,32.632,0,0,204629,204629,42.0023,0,0,0,0,0,0,694.612,0,0,0,0,174635,758711,18.7106,0,735.282
p6_d1_static_rep1,D1,30,main,98796,11.682,15.431,20.872,49402,11.571,15.365,20.802,39703,148.18,261.515,281.183,60.0501,2.47541,9860,15.965,26.786,32.996,0,0,197761,197761,52.0023,0,0,0,0,0,0,694.612,0,0,0,0,171536,740644,18.8051,0,745.282
p6_d1_static_rep1,D1,31,main,97112,11.664,17.063,21.651,48444,11.599,16.922,21.465,38990,149.367,270.988,318.23,60.0687,2.5185,9812,16.443,28.025,35.329,0,0,194358,194358,62.0024,0,0,0,0,0,0,694.612,0,0,0,0,165964,727622,18.5728,0,755.226
p6_d1_static_rep1,D1,32,main,89165,11.517,17.615,22.778,44479,11.438,17.404,21.925,36011,162.533,301.116,341.259,60.1996,2.74862,9124,16.049,27.904,35.425,0,0,178779,178779,9.00202,0,0,0,0,0,0,753.968,0,0,59.356,0,160635,728679,18.0628,0,760.839
p6_d1_static_rep1,D1,33,main,89092,11.439,16.994,22.333,44661,11.356,16.838,21.704,35675,167.704,298.807,345.095,60.009,2.81468,8974,15.826,26.697,33.757,0,0,178402,178402,19.0021,0,0,0,0,0,0,753.968,0,0,0,0,163828,756006,17.8106,0,769.933
p6_d1_static_rep1,D1,34,main,89596,11.802,15.998,21.627,44562,11.714,15.768,21.305,35858,167.551,290.101,310.932,60.1077,2.79892,8895,15.717,25.889,32.66,0,0,178911,178911,30.0022,0,0,0,0,0,0,753.968,0,0,0,0,165671,757659,17.9428,0,778.957
p6_d1_static_rep1,D1,35,main,87611,12.099,17.257,22.8,43856,12.031,16.993,22.515,35220,170.029,295.581,326.446,60.129,2.84691,8713,15.873,27.059,33.725,0,0,175400,175400,41.0023,0,0,0,0,0,0,753.968,0,0,0,0,162060,743196,17.9021,0,787.79
p6_d1_static_rep1,D1,36,main,88673,12.066,16.551,22.195,44431,12.015,16.305,21.87,35717,167.785,291.292,314.255,59.9576,2.81784,8750,16.113,26.884,33.126,0,0,177571,177571,51.0023,0,0,0,0,0,0,753.968,0,0,0,0,162582,750953,17.797,0,796.661
