exp_id,rep,phase,worker_id,op_class,op_count,total_latency_ms,p50_us,p95_us,p99_us,materialized_ops,materialization_rate_per_1k,lock_contended_ops,both_count,materialization_or_lock_affected_reads,affected_p50_us,affected_p95_us,affected_p99_us,view_materialization_ms,lock_wait_ms,materialization_and_lock_ratio,active_mem_prep_ms,active_mem_lookup_ms,imm_mem_prep_ms,imm_mem_lookup_ms,active_mem_iter_construct_ms,imm_mem_iter_construct_ms,sst_iter_construct_ms,reseek_count,boundary_advance_count,child_next_count,covered_skip_count,cache_invalidation_count
e9_v2a_r2,2,1,0,GetDeleted,390,41.191,55.96,374.25,737.73,62,158.9744,153,0,215,134.73,466.32,842.93,10.8806,25.6839,0.887681,37.247,0.2715,0.0196,0.0805,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,1,0,ScanIntersect,887,255.5637,229.64,662.3,1068.93,166,187.1477,376,0,542,309.97,773.43,1172.05,38.2465,71.1347,0.428,0.0,0.0,0.0,0.0,112.0648,0.3808,9.687,3904,2107,37,37,0
e9_v2a_r2,2,1,0,ScanNonIntersect,363,85.023,189.39,555.57,891.79,57,157.0248,183,0,240,228.67,589.92,1059.25,9.4999,24.7103,0.402365,0.0,0.0,0.0,0.0,35.2557,0.1551,3.1658,6,9,0,0,0
e9_v2a_r2,2,1,0,Put,8000,208.9739,19.23,65.63,97.02,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,1,0,DeleteRange,750,46.663,55.29,116.71,150.99,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,750
e9_v2a_r2,2,1,1,GetLive,2093,282.2266,83.83,480.37,813.32,361,172.4797,896,0,1257,149.62,537.36,956.73,82.054,145.3928,0.805901,231.5401,1.7056,0.1062,0.4301,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,1,1,GetDeleted,407,48.0613,70.11,418.39,564.73,73,179.3612,166,0,239,148.36,459.59,825.74,16.2506,26.7593,0.894896,43.7765,0.3207,0.0186,0.0822,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,1,1,ScanIntersect,837,238.9056,229.09,636.72,1043.96,111,132.6165,371,0,482,319.7,743.11,1182.04,28.5796,67.269,0.401199,0.0,0.0,0.0,0.0,98.3228,0.3509,9.581,3823,1919,45,45,0
e9_v2a_r2,2,1,1,ScanNonIntersect,413,113.7569,225.1,657.1,1107.83,72,174.3341,177,0,249,280.31,777.66,1138.45,16.4829,28.641,0.39667,0.0,0.0,0.0,0.0,46.4157,0.185,4.2682,4,6,0,0,0
e9_v2a_r2,2,1,1,Put,8000,206.1915,19.22,65.43,96.43,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,1,1,DeleteRange,750,49.9822,57.54,108.06,152.65,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,750
e9_v2a_r2,2,1,2,GetLive,2083,279.4598,83.48,453.78,884.26,394,189.1503,868,0,1262,149.9,514.42,983.77,80.8714,146.3748,0.813163,231.1517,1.5782,0.0968,0.3938,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,1,2,GetDeleted,417,50.6755,72.49,436.52,809.88,75,179.8561,172,0,247,147.28,491.86,891.79,15.3676,30.5044,0.905213,46.6161,0.3065,0.0189,0.0732,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,1,2,ScanIntersect,832,231.3957,226.6,629.43,1037.03,154,185.0962,340,0,494,304.01,745.36,1192.83,31.6832,64.7144,0.416592,0.0,0.0,0.0,0.0,98.799,0.3321,8.6347,3743,1917,42,42,0
e9_v2a_r2,2,1,2,ScanNonIntersect,418,112.0921,226.05,621.09,886.4,76,181.8182,184,0,260,276.26,662.3,1039.54,15.5446,27.9763,0.38826,0.0,0.0,0.0,0.0,44.8571,0.1994,4.1155,10,9,0,0,0
e9_v2a_r2,2,1,2,Put,8000,210.0687,19.26,67.77,97.13,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,1,2,DeleteRange,750,46.0703,54.16,108.99,154.51,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,750
e9_v2a_r2,2,1,3,GetLive,2094,256.7633,70.54,430.74,856.31,343,163.8013,938,0,1281,130.0,545.56,960.8,58.4046,156.1919,0.835776,218.0372,1.4004,0.0695,0.2638,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,1,3,GetDeleted,406,50.1522,74.54,460.15,810.37,84,206.8966,165,0,249,132.15,569.2,889.09,16.1519,29.587,0.912002,46.4194,0.2873,0.0137,0.0525,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,1,3,ScanIntersect,875,227.3552,210.33,615.85,975.46,140,160.0,399,0,539,285.27,705.38,1034.52,27.7202,70.0211,0.429905,0.0,0.0,0.0,0.0,100.0829,0.2897,8.2904,4255,2038,33,33,0
e9_v2a_r2,2,1,3,ScanNonIntersect,375,74.1498,157.44,503.32,712.68,59,157.3333,162,0,221,212.25,526.72,721.81,7.91,23.7619,0.427135,0.0,0.0,0.0,0.0,32.552,0.1051,2.5611,13,8,0,0,0
e9_v2a_r2,2,1,3,Put,8000,200.0137,17.85,65.12,98.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,1,3,DeleteRange,750,41.147,48.8,99.64,136.54,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,750
e9_v2a_r2,2,1,4,GetLive,2111,263.3197,78.81,430.21,846.51,372,176.2198,929,0,1301,133.19,504.84,954.41,59.1129,155.6708,0.815677,218.4139,1.4896,0.0903,0.3823,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,1,4,GetDeleted,389,43.067,57.58,379.96,651.55,63,161.9537,165,0,228,124.07,462.38,837.33,13.3529,25.2088,0.89539,39.2362,0.2871,0.0183,0.0765,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,1,4,ScanIntersect,833,232.9972,237.14,590.27,1099.14,116,139.2557,384,0,500,311.1,697.3,1161.45,24.8318,66.4382,0.391722,0.0,0.0,0.0,0.0,93.708,0.3308,8.6963,4344,2056,58,58,0
e9_v2a_r2,2,1,4,ScanNonIntersect,417,88.0418,164.36,528.96,1096.48,62,148.6811,186,0,248,198.32,658.3,1177.75,9.115,27.4935,0.415807,0.0,0.0,0.0,0.0,37.6317,0.1378,3.1083,17,13,0,0,0
e9_v2a_r2,2,1,4,Put,8000,211.7549,19.47,66.87,97.72,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,1,4,DeleteRange,750,44.2838,50.7,111.86,156.68,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,750
e9_v2a_r2,2,1,5,GetLive,2137,265.5371,76.64,415.86,770.62,380,177.8194,935,0,1315,140.15,489.78,897.21,69.1892,146.5687,0.812534,219.5396,1.5319,0.102,0.4357,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,1,5,GetDeleted,363,45.0432,67.04,458.2,964.3,50,137.741,160,0,210,141.51,534.43,1004.25,10.7595,29.8157,0.900806,41.2889,0.2833,0.0173,0.0697,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,1,5,ScanIntersect,827,232.7395,225.78,646.83,1098.47,113,136.6385,381,0,494,312.42,892.87,1167.8,25.1623,71.4454,0.415089,0.0,0.0,0.0,0.0,98.9273,0.3318,8.556,3797,1921,43,43,0
e9_v2a_r2,2,1,5,ScanNonIntersect,423,84.5419,167.68,425.03,761.34,66,156.0284,191,0,257,209.31,520.37,798.19,8.6772,23.2096,0.377173,0.0,0.0,0.0,0.0,32.877,0.1431,3.1314,12,9,0,0,0
e9_v2a_r2,2,1,5,Put,8000,210.0995,19.0,67.36,98.98,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,1,5,DeleteRange,750,43.8871,51.1,110.18,156.68,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,750
e9_v2a_r2,2,1,6,GetLive,2116,246.5437,69.14,372.89,832.77,432,204.1588,839,0,1271,130.95,503.32,906.5,70.5373,131.0194,0.817529,205.1527,1.3978,0.0944,0.4018,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,1,6,GetDeleted,384,44.696,85.94,348.63,833.78,61,158.8542,180,0,241,139.13,411.35,854.76,11.2362,29.3321,0.90765,41.2514,0.2826,0.0163,0.0694,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,1,6,ScanIntersect,857,227.0015,224.55,605.85,1042.06,131,152.8588,383,0,514,296.02,750.35,1089.19,28.0456,64.6409,0.408308,0.0,0.0,0.0,0.0,94.9572,0.3177,8.1373,4219,2080,49,49,0
e9_v2a_r2,2,1,6,ScanNonIntersect,393,77.0062,165.56,412.85,721.81,83,211.1959,149,0,232,203.8,495.45,780.49,10.2641,17.7475,0.363757,0.0,0.0,0.0,0.0,28.9671,0.1448,2.8712,5,2,0,0,0
e9_v2a_r2,2,1,6,Put,8000,203.8138,18.25,66.83,100.61,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,1,6,DeleteRange,750,43.3614,48.39,108.79,153.48,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,750
e9_v2a_r2,2,1,7,GetLive,2114,189.8189,43.39,316.61,681.43,395,186.8496,804,0,1199,104.21,412.6,867.28,33.8786,129.7411,0.861978,165.8197,0.8652,0.0534,0.2514,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,1,7,GetDeleted,386,36.2067,28.51,397.87,925.37,63,163.2124,148,0,211,105.41,586.71,957.89,5.3303,28.609,0.937376,34.3551,0.1712,0.0117,0.059,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,1,7,ScanIntersect,843,151.1279,119.86,459.31,1011.58,135,160.1423,334,0,469,195.93,715.71,1055.41,13.0534,66.7505,0.528055,0.0,0.0,0.0,0.0,81.1388,0.2119,4.5528,4052,2007,59,59,0
e9_v2a_r2,2,1,7,ScanNonIntersect,407,61.0059,105.03,419.15,884.26,59,144.9631,167,0,226,163.86,506.07,984.37,4.5077,26.0967,0.501663,0.0,0.0,0.0,0.0,31.2571,0.1041,1.9605,5,4,0,0,0
e9_v2a_r2,2,1,7,Put,8000,193.2841,16.82,69.39,103.7,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,1,7,DeleteRange,750,32.764,36.07,92.2,146.04,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,750
e9_v2a_r2,2,2,0,GetLive,5092,221.2698,15.17,156.49,790.97,316,62.0581,563,0,879,97.66,834.79,949.8,39.6141,91.4911,0.592513,134.9735,2.2685,0.1643,0.664,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,2,0,GetDeleted,2408,87.706,7.12,183.63,683.5,136,56.4784,302,0,438,91.76,738.17,910.35,19.2116,48.0281,0.766648,69.0352,1.0496,0.0651,0.2819,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,2,0,ScanIntersect,2475,375.6248,101.59,331.13,1004.25,148,59.798,283,0,431,203.93,1047.76,1221.36,34.1859,45.9507,0.213342,0.0,0.0,0.0,0.0,83.6689,0.6803,20.6725,6157,3911,49,49,0
e9_v2a_r2,2,2,0,ScanNonIntersect,25,4.7961,182.52,382.73,402.96,2,80.0,4,0,6,203.8,382.73,382.73,0.1286,0.2082,0.070228,0.0,0.0,0.0,0.0,0.3879,0.0083,0.2842,0,0,0,0,0
e9_v2a_r2,2,2,0,Put,2150,43.9866,12.98,54.26,93.44,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,2,0,DeleteRange,350,18.0945,42.79,99.46,138.54,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,350
e9_v2a_r2,2,2,1,GetLive,5128,243.6131,15.77,155.16,828.24,157,30.6162,721,0,878,96.2,856.83,960.21,23.8418,126.3521,0.616526,154.108,2.5727,0.1338,0.5363,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,2,1,GetDeleted,2372,82.3383,7.67,154.04,730.61,77,32.4621,323,0,400,89.67,804.01,922.01,11.8643,50.0773,0.752282,63.6762,1.1325,0.0511,0.2226,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,2,1,ScanIntersect,2458,356.6417,111.05,304.01,580.69,88,35.8015,344,0,432,202.69,842.42,1158.64,10.7481,48.7312,0.166776,0.0,0.0,0.0,0.0,62.9856,0.524,20.6889,6320,3988,47,47,0
e9_v2a_r2,2,2,1,ScanNonIntersect,42,8.3675,158.39,371.31,782.86,0,0.0,8,0,8,187.11,782.86,782.86,0.0,1.3435,0.160565,0.0,0.0,0.0,0.0,1.418,0.0133,0.4807,1,1,0,0,0
e9_v2a_r2,2,2,1,Put,2150,45.535,14.04,51.79,89.13,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,2,1,DeleteRange,350,18.5259,44.67,96.55,173.89,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,350
e9_v2a_r2,2,2,2,GetLive,5112,225.7336,16.85,150.26,781.44,155,30.3208,646,0,801,100.91,856.31,974.87,28.6247,99.0374,0.565543,131.5692,2.5021,0.1504,0.6918,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,2,2,GetDeleted,2388,90.3217,7.87,141.25,431.26,70,29.3132,314,0,384,84.86,748.53,954.41,11.0423,58.018,0.764605,70.8391,1.1475,0.0649,0.3018,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,2,2,ScanIntersect,2456,378.829,115.16,339.05,761.34,85,34.6091,358,0,443,213.67,891.25,1239.25,17.6966,47.1495,0.171175,0.0,0.0,0.0,0.0,68.4103,0.6249,21.7756,6813,4260,77,77,0
e9_v2a_r2,2,2,2,ScanNonIntersect,44,12.0469,211.99,1147.46,1164.27,2,45.4545,14,0,16,274.42,1164.27,1164.27,0.8319,2.8909,0.309024,0.0,0.0,0.0,0.0,3.83,0.0152,0.6092,1,1,0,0,0
e9_v2a_r2,2,2,2,Put,2150,44.565,14.14,51.94,90.54,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,2,2,DeleteRange,350,19.8417,47.32,112.61,174.84,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,350
e9_v2a_r2,2,2,3,GetLive,5077,247.906,17.98,168.08,759.04,169,33.2874,719,0,888,101.77,796.74,959.63,20.7798,127.4934,0.598103,152.55,2.6588,0.1556,0.6885,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,2,3,GetDeleted,2423,87.3704,8.4,152.37,727.07,81,33.4296,319,0,400,91.2,768.29,944.06,13.2295,51.2856,0.73841,66.4546,1.2469,0.0692,0.3072,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,2,3,ScanIntersect,2468,368.866,116.64,309.4,582.1,68,27.5527,351,0,419,202.08,715.28,1207.37,9.3167,46.9088,0.152428,0.0,0.0,0.0,0.0,59.9506,0.6089,21.1795,5444,3563,47,47,0
e9_v2a_r2,2,2,3,ScanNonIntersect,32,7.1138,152.09,579.29,1052.22,1,31.25,9,0,10,206.04,1052.22,1052.22,0.1953,1.8035,0.280967,0.0,0.0,0.0,0.0,2.0633,0.0073,0.3402,6,2,0,0,0
e9_v2a_r2,2,2,3,Put,2150,46.6384,14.8,52.58,96.96,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,2,3,DeleteRange,350,20.1199,49.01,101.9,154.51,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,350
e9_v2a_r2,2,2,4,GetLive,5089,247.9966,18.94,164.46,722.68,111,21.8118,731,0,842,108.66,780.97,925.93,20.7234,123.5856,0.581899,148.4969,2.7149,0.1635,0.71,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,2,4,GetDeleted,2411,74.3124,8.67,121.62,392.84,59,24.4712,322,0,381,81.68,649.97,912.56,6.9302,44.2973,0.689353,53.155,1.224,0.0845,0.3139,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,2,4,ScanIntersect,2452,382.8702,121.77,313.18,1040.8,63,25.6933,357,0,420,203.19,1079.34,1213.98,10.4585,56.8714,0.175856,0.0,0.0,0.0,0.0,71.0954,0.6225,21.5455,5156,3471,44,39,0
e9_v2a_r2,2,2,4,ScanNonIntersect,48,13.4178,198.32,1034.52,1218.4,2,41.6667,14,0,16,264.95,1218.4,1218.4,0.1779,4.3447,0.337058,0.0,0.0,0.0,0.0,4.6518,0.0126,0.5824,8,2,0,0,0
e9_v2a_r2,2,2,4,Put,2150,47.3012,15.02,55.66,89.94,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,2,4,DeleteRange,350,19.9851,50.61,105.73,157.15,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,350
e9_v2a_r2,2,2,5,GetLive,5172,254.6898,18.79,167.58,742.66,144,27.8422,758,0,902,103.39,794.81,929.87,24.4531,125.8387,0.590098,154.5541,2.753,0.1684,0.7139,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,2,5,GetDeleted,2328,68.7436,8.47,136.21,334.76,54,23.1959,302,0,356,81.23,404.92,902.66,7.869,39.2367,0.685238,48.8078,1.1385,0.0688,0.331,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,2,5,ScanIntersect,2451,383.5765,118.99,318.92,1082.61,64,26.1118,345,0,409,210.33,1136.39,1241.5,8.148,60.6184,0.179277,0.0,0.0,0.0,0.0,72.5075,0.6312,21.3959,5556,3674,58,57,0
e9_v2a_r2,2,2,5,ScanNonIntersect,49,10.6873,214.32,324.77,1017.73,2,40.8163,6,0,8,233.86,1017.73,1017.73,0.1358,1.0951,0.11517,0.0,0.0,0.0,0.0,1.3567,0.0186,0.5621,2,3,0,0,0
e9_v2a_r2,2,2,5,Put,2150,48.2071,15.11,55.49,101.04,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,2,5,DeleteRange,350,19.5906,49.31,100.12,116.07,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,350
e9_v2a_r2,2,2,6,GetLive,5093,244.2038,16.61,153.39,784.76,219,43.0002,632,0,851,100.24,843.95,968.98,30.3934,117.3946,0.605183,151.716,2.4603,0.1532,0.6562,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,2,6,GetDeleted,2407,81.7111,7.91,151.08,388.34,102,42.3764,326,0,428,89.56,462.38,915.33,12.5108,47.7144,0.737051,62.0689,1.1396,0.0671,0.3269,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,2,6,ScanIntersect,2439,356.0258,107.35,318.54,933.25,110,45.1005,298,0,408,203.06,989.75,1174.19,12.7006,49.5642,0.174888,0.0,0.0,0.0,0.0,65.7003,0.6169,20.3389,5532,3636,42,42,0
e9_v2a_r2,2,2,6,ScanNonIntersect,61,12.4816,192.17,349.27,1216.19,3,49.1803,7,0,10,284.93,1216.19,1216.19,0.4858,1.6241,0.169043,0.0,0.0,0.0,0.0,2.2301,0.0213,0.634,3,5,0,0,0
e9_v2a_r2,2,2,6,Put,2150,46.6077,14.18,54.75,88.16,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,2,6,DeleteRange,350,19.9075,48.71,108.85,148.81,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,350
e9_v2a_r2,2,2,7,GetLive,5007,153.8643,8.73,95.62,674.04,151,30.1578,483,0,634,80.01,861.52,922.57,11.8326,90.8089,0.667091,104.687,1.2837,0.0692,0.2989,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,2,7,GetDeleted,2493,59.3162,4.65,95.67,804.01,84,33.6943,232,0,316,76.13,847.02,904.85,5.5563,41.4523,0.792509,48.0465,0.6455,0.0328,0.1373,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,2,7,ScanIntersect,2456,220.2362,66.35,160.71,880.52,59,24.0228,245,0,304,146.04,957.89,1035.14,4.1452,44.2466,0.219727,0.0,0.0,0.0,0.0,50.24,0.344,12.5009,6727,4442,4,3,0
e9_v2a_r2,2,2,7,ScanNonIntersect,44,5.1943,78.95,157.82,923.69,1,22.7273,2,0,3,731.49,923.69,923.69,0.0355,1.4736,0.290515,0.0,0.0,0.0,0.0,1.5403,0.0057,0.2285,0,0,1,0,0
e9_v2a_r2,2,2,7,Put,2150,39.1666,8.81,64.53,108.39,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r2,2,2,7,DeleteRange,350,14.1583,33.25,85.22,126.2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,350
e9_t0_r2,2,0,0,GetLive,7314,209.8309,9.12,166.26,403.21,129,17.6374,610,0,739,165.36,463.78,589.92,21.0506,114.4431,0.645728,139.1494,3.3037,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r2,2,0,0,GetDeleted,186,8.5407,3.58,361.98,583.52,5,26.8817,19,0,24,323.99,583.52,682.67,2.1454,5.5547,0.901572,7.8155,0.1075,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r2,2,0,0,ScanIntersect,335,37.3003,87.52,286.31,525.76,5,14.9254,26,0,31,312.42,589.56,728.84,1.6665,6.2399,0.211967,0.0,0.0,0.0,0.0,8.2842,0.0256,1.0747,661,640,73,73,0
e9_t0_r2,2,0,0,ScanNonIntersect,2165,210.6848,77.58,205.41,463.78,51,23.5566,188,0,239,196.17,559.96,673.63,6.9263,30.6915,0.17855,0.0,0.0,0.0,0.0,39.8981,0.1398,6.1337,4,6,1,1,0
e9_t0_r2,2,0,0,Put,2350,35.784,11.99,36.68,54.95,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r2,2,0,0,DeleteRange,150,6.8129,39.76,71.83,85.68,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,150
e9_t0_r2,2,0,1,GetLive,7323,208.675,8.41,165.96,411.35,161,21.9855,583,0,744,163.07,475.45,578.24,33.9786,104.4151,0.663202,141.7083,3.0006,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r2,2,0,1,GetDeleted,177,5.1534,3.44,225.78,488.89,7,39.548,11,0,18,211.09,502.71,502.71,2.3685,2.1038,0.867821,4.557,0.0873,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r2,2,0,1,ScanIntersect,314,30.5033,76.23,276.59,426.58,8,25.4777,25,0,33,260.8,543.25,563.02,1.7422,5.1502,0.225955,0.0,0.0,0.0,0.0,7.1886,0.0197,0.8458,601,602,72,72,0
e9_t0_r2,2,0,1,ScanNonIntersect,2186,209.6397,77.11,221.98,439.17,50,22.8728,182,0,232,214.7,524.81,657.5,10.9072,29.6199,0.193318,0.0,0.0,0.0,0.0,42.6625,0.1295,5.8657,10,10,1,1,0
e9_t0_r2,2,0,1,Put,2350,33.2382,11.23,34.86,54.39,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r2,2,0,1,DeleteRange,150,6.4426,40.81,60.37,75.17,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,150
e9_t0_r2,2,0,2,GetLive,7301,171.1334,6.92,142.11,325.36,148,20.2712,546,0,694,148.54,378.58,463.22,21.9833,89.5684,0.65184,114.2937,2.4732,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r2,2,0,2,GetDeleted,199,5.9309,2.87,246.07,359.57,10,50.2513,14,0,24,230.06,359.57,503.62,2.0008,3.2577,0.886622,5.3434,0.0844,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r2,2,0,2,ScanIntersect,315,26.6993,63.4,240.9,402.96,7,22.2222,26,0,33,236.85,445.06,544.57,1.6314,4.9133,0.245125,0.0,0.0,0.0,0.0,6.799,0.0169,0.717,627,611,68,68,0
e9_t0_r2,2,0,2,ScanNonIntersect,2185,177.2084,62.71,194.51,382.04,48,21.968,173,0,221,194.16,447.77,516.92,6.9708,27.5908,0.195034,0.0,0.0,0.0,0.0,36.3301,0.107,4.8427,7,7,1,1,0
e9_t0_r2,2,0,2,Put,2350,29.7051,9.78,31.78,49.16,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_t0_r2,2,0,2,DeleteRange,150,5.8372,36.55,61.88,86.99,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,150
